# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
163 8.6381 867.188994 5.953316 1.34413874 138.954712 22.877613 127.126968 1.670962 0.000000
164 8.2605 867.197255 5.953316 1.39541590 139.003601 22.880424 127.132309 1.670946 0.000000
165 8.3716 867.205626 5.953269 1.34392571 139.053162 22.883932 127.137535 1.670929 0.000000
166 8.2889 867.213915 5.953269 1.39538169 139.102249 22.887720 127.142593 1.670913 0.000000
167 8.1409 867.222056 5.953269 1.34245670 139.150482 22.892067 127.147385 1.670897 0.000000
168 8.5849 867.230641 5.953269 1.39575291 139.201355 22.896988 127.152336 1.670880 0.000000
169 8.2661 867.238907 5.953222 1.34360254 139.250351 22.902334 127.156906 1.670863 0.000000
170 8.0797 867.246987 5.953222 1.39376462 139.298248 22.907845 127.161270 1.670847 0.000000
171 8.3513 867.255338 5.954085 1.34214115 139.347794 22.914017 127.165619 1.670830 0.000000
172 8.3166 867.263654 5.954085 1.39377642 139.397125 22.920431 127.169838 1.670814 0.000000
173 8.4868 867.272141 5.954085 1.34299195 139.447510 22.927382 127.173965 1.670797 0.000000
174 8.1979 867.280339 5.954085 1.39389265 139.496170 22.934307 127.177864 1.670780 0.000000
175 8.3586 867.288698 5.954038 1.34230936 139.545807 22.941620 127.181679 1.670763 0.000000
176 8.3035 867.297001 5.954038 1.39386821 139.595123 22.949020 127.185379 1.670746 0.000000
177 8.5803 867.305582 5.954038 1.34365916 139.646088 22.956772 127.189049 1.670729 0.000000
178 8.1859 867.313767 5.954038 1.39449024 139.694733 22.964216 127.192474 1.670712 0.000000
179 8.4935 867.322261 5.950396 1.34373760 139.745209 22.971981 127.195908 1.670695 0.000000
180 8.1865 867.330447 5.950396 1.39457226 139.793823 22.979483 127.199150 1.670678 0.000000
181 8.2968 867.338744 5.950396 1.34259880 139.843140 22.986853 127.202324 1.670660 0.000000
182 8.3260 867.347070 5.950396 1.39429939 139.892609 22.994122 127.205444 1.670642 0.000000
183 8.3029 867.355373 5.950348 1.34236419 139.941971 23.001007 127.208473 1.670624 0.000000
184 8.2653 867.363638 5.950348 1.39368749 139.991089 23.007660 127.211441 1.670605 0.000000
185 8.3940 867.372032 5.950348 1.34231830 140.040985 23.013937 127.214386 1.670587 0.000000
186 8.6270 867.380659 5.950348 1.39588761 140.092270 23.020107 127.217377 1.670568 0.000000
187 8.0153 867.388675 5.950302 1.34216690 140.139923 23.025274 127.220108 1.670550 0.000000
188 8.6290 867.397304 5.950302 1.39574790 140.191238 23.030531 127.223030 1.670530 0.000000
189 8.0899 867.405394 5.950302 1.34249067 140.239349 23.034836 127.225754 1.670511 0.000000
190 8.3443 867.413738 5.950302 1.39430392 140.288971 23.038958 127.228546 1.670493 0.000000
191 8.3265 867.422064 5.950254 1.34251618 140.338470 23.042437 127.231346 1.670473 0.000000
192 8.3403 867.430405 5.950254 1.39430428 140.388077 23.045578 127.234146 1.670454 0.000000
193 8.5354 867.438940 5.950254 1.34381402 140.438828 23.048168 127.237045 1.670434 0.000000
194 8.1429 867.447083 5.950254 1.39437616 140.487228 23.050327 127.239822 1.670415 0.000000
195 8.4161 867.455499 5.951935 1.34314597 140.537277 23.051958 127.242752 1.670395 0.000000
196 8.2826 867.463782 5.951935 1.39457643 140.586517 23.053249 127.245651 1.670375 0.000000
197 8.2946 867.472076 5.951935 1.34259105 140.635834 23.054148 127.248642 1.670356 0.000000
198 8.3780 867.480454 5.951935 1.39461482 140.685654 23.054842 127.251686 1.670337 0.000000
199 8.3223 867.488777 5.948292 1.34279907 140.735107 23.055328 127.254822 1.670318 0.000000
200 8.2643 867.497041 5.948292 1.39411485 140.784180 23.055704 127.257988 1.670299 0.000000
201 8.4647 867.505506 5.948246 1.34318507 140.834442 23.055946 127.261353 1.670279 0.000000
202 12.0815 867.517587 5.948246 1.31471455 140.906189 23.056192 127.266266 1.670250 0.000000
203 13.2614 867.530848 5.948246 1.39705420 140.984894 23.056509 127.271973 1.670218 0.000000
204 0.2770 867.531125 5.948246 1.39877379 140.986526 23.056515 127.272079 1.670217 0.000000
205 7.7962 867.538922 5.948199 1.34369612 141.032776 23.056890 127.275589 1.670198 0.000000
206 8.2013 867.547123 5.948199 1.39461625 141.081436 23.057364 127.279343 1.670177 0.000000
207 8.3632 867.555486 5.948199 1.34306085 141.131012 23.058180 127.283325 1.670157 0.000000
208 8.3712 867.563857 5.948199 1.39503479 141.180664 23.059175 127.287422 1.670136 0.000000
209 8.2400 867.572097 5.948152 1.34271622 141.229492 23.060616 127.291611 1.670115 0.000000
210 8.3967 867.580494 5.948152 1.39484656 141.279236 23.062325 127.295990 1.670093 0.000000
211 8.3700 867.588864 5.948152 1.34333646 141.328827 23.064594 127.300545 1.670072 0.000000
212 8.2957 867.597160 5.948152 1.39483869 141.377945 23.067129 127.305145 1.670051 0.000000
213 8.3310 867.605491 5.948105 1.34308696 141.427277 23.070301 127.309944 1.670029 0.000000
214 8.2948 867.613785 5.948105 1.39458227 141.476364 23.073782 127.314835 1.670007 0.000000
215 8.3361 867.622122 5.948105 1.34286416 141.525696 23.077923 127.319939 1.669985 0.000000
216 8.3381 867.630460 5.948105 1.39462733 141.575027 23.082399 127.325142 1.669963 0.000000
217 8.2324 867.638692 5.948923 1.34226656 141.623718 23.087406 127.330460 1.669940 0.000000
218 8.3972 867.647089 5.948923 1.39439654 141.673355 23.092834 127.335991 1.669917 0.000000
219 8.2746 867.655364 5.948923 1.34229851 141.722260 23.098740 127.341614 1.669895 0.000000
220 8.3240 867.663688 5.948923 1.39397275 141.771454 23.104986 127.347366 1.669873 0.000000
221 8.3348 867.672023 5.947965 1.34224880 141.820663 23.111721 127.353317 1.669850 0.000000
222 8.3503 867.680373 5.947965 1.39408553 141.869995 23.118736 127.359367 1.669827 0.000000
223 8.4513 867.688824 5.948876 1.34308636 141.919891 23.126156 127.365662 1.669804 0.000000
224 8.2752 867.697100 5.948876 1.39445627 141.968750 23.133591 127.371902 1.669781 0.000000
225 8.3425 867.705442 5.948830 1.34278202 142.017975 23.141268 127.378357 1.669757 0.000000
226 8.2799 867.713722 5.948830 1.39418054 142.066818 23.148983 127.384834 1.669734 0.000000
227 8.3505 867.722072 5.948783 1.34255624 142.116074 23.156786 127.391510 1.669710 0.000000
228 8.3552 867.730428 5.948783 1.39442217 142.165359 23.164604 127.398254 1.669686 0.000000
229 8.3384 867.738766 5.948783 1.34272349 142.214523 23.172264 127.405106 1.669662 0.000000
230 8.3113 867.747077 5.948783 1.39431632 142.263535 23.179825 127.412003 1.669638 0.000000
231 8.2817 867.755359 5.948737 1.34226620 142.312347 23.187067 127.418961 1.669614 0.000000
232 8.3590 867.763718 5.948737 1.39415419 142.361603 23.194218 127.426048 1.669589 0.000000
233 8.3581 867.772076 5.948690 1.34257889 142.410858 23.200943 127.433205 1.669564 0.000000
234 8.3169 867.780393 5.948690 1.39420509 142.459869 23.207401 127.440369 1.669539 0.000000
235 8.3236 867.788717 5.948690 1.34241605 142.508911 23.213335 127.447586 1.669514 0.000000
236 8.3602 867.797077 5.948690 1.39431119 142.558167 23.219006 127.454872 1.669488 0.000000
237 8.3368 867.805414 5.948644 1.34260404 142.607269 23.224058 127.462158 1.669463 0.000000
238 8.3014 867.813715 5.948644 1.39413333 142.656189 23.228764 127.469444 1.669437 0.000000
239 8.3177 867.822033 5.950326 1.34230888 142.705185 23.232790 127.476730 1.669410 0.000000
240 8.3755 867.830408 5.950326 1.39429891 142.754532 23.236458 127.484070 1.669384 0.000000
241 8.3321 867.838740 5.945772 1.34256124 142.803619 23.239655 127.491356 1.669358 0.000000
242 8.2204 867.846961 5.945772 1.39358604 142.852020 23.242561 127.498528 1.669334 0.000000
243 8.3198 867.855280 5.946636 1.34177518 142.901016 23.244884 127.505753 1.669308 0.000000
244 8.3332 867.863614 5.946636 1.39349866 142.950104 23.246849 127.512955 1.669281 0.000000
245 8.3503 867.871964 5.946590 1.34187901 142.999298 23.248346 127.520119 1.669255 0.000000
246 8.3471 867.880311 5.946590 1.39368701 143.048462 23.249569 127.527229 1.669228 0.000000
247 8.3115 867.888623 5.946590 1.34182823 143.097443 23.250427 127.534225 1.669201 0.000000
248 8.3927 867.897015 5.946590 1.39391780 143.146896 23.251087 127.541229 1.669174 0.000000
249 8.3289 867.905344 5.946544 1.34216845 143.195984 23.251524 127.548080 1.669146 0.000000
250 8.3543 867.913699 5.946544 1.39401829 143.245239 23.251842 127.554901 1.669118 0.000000
251 8.3235 867.922022 5.947501 1.34223723 143.294327 23.252087 127.561554 1.669090 0.000000
252 8.3902 867.930412 5.947501 1.39430904 143.343811 23.252295 127.568207 1.669062 0.000000
253 8.3544 867.938767 5.947455 1.34272039 143.393097 23.252604 127.574677 1.669032 0.000000
254 8.2773 867.947044 5.947455 1.39409065 143.441940 23.252962 127.581001 1.669002 0.000000
255 8.3476 867.955392 5.947455 1.34246099 143.491226 23.253578 127.587234 1.668972 0.000000
256 8.3055 867.963697 5.947455 1.39400578 143.540253 23.254330 127.593338 1.668941 0.000000
257 8.3243 867.972022 5.947408 1.34223223 143.589417 23.255472 127.599289 1.668910 0.000000
258 8.3379 867.980359 5.947408 1.39397728 143.638672 23.256832 127.605148 1.668878 0.000000
259 8.3353 867.988695 5.947362 1.34227240 143.687943 23.258696 127.610832 1.668845 0.000000
260 8.3308 867.997026 5.947362 1.39397240 143.737183 23.260836 127.616409 1.668813 0.000000
261 8.5716 868.005597 5.942854 1.34373295 143.787827 23.263809 127.621948 1.668779 0.000000
262 8.3869 868.013984 5.942854 1.39577734 143.837387 23.267120 127.627274 1.668746 0.000000
263 8.0041 868.021988 5.943719 1.34202051 143.884705 23.270847 127.632172 1.668712 0.000000
264 8.4264 868.030415 5.943719 1.39430726 143.934540 23.275070 127.637222 1.668675 0.000000
265 8.2564 868.038671 5.943673 1.34211898 143.983383 23.279831 127.641983 1.668639 0.000000
266 8.3835 868.047054 5.943673 1.39413643 144.032990 23.285011 127.646713 1.668602 0.000000
267 8.3193 868.055374 5.943626 1.34234118 144.082230 23.290737 127.651215 1.668565 0.000000
268 8.3159 868.063690 5.943626 1.39393687 144.131454 23.296782 127.655617 1.668527 0.000000
