[поза] дверь DFN_SEAT_TAKE: доворот взгляда 0.0° тангаж, -90.0° рыск
[поза] дверь DFN_SEAT_TAKE=lie:0,-90: подвёл к furn-bed, до габарита 0.55 м, прицел ГОРИТ; стою 30 кадров и жму E
[поза] дверь DFN_SEAT_TAKE: жму E
[поза] ЛЁГ на furn-bed: точка (129.02 -999.35 134.59), площадка 0.509 м, рыск -0.000; выход в (130.15 -999.34 134.59)
[поза-след] t=2.7500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.7667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.7833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.8000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.8167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.8333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.8500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.8667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.8833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.9000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.9167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.9333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.9500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.9667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.9833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=3.0000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=3.0167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
