# call qx qy qz carve_dist ground_y above_ground path_m path_measured darkness
9452 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9453 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9454 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9455 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9456 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9457 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9458 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9459 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9460 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9461 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9462 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9463 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9464 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9465 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9466 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9467 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9468 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9469 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9470 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9471 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9472 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9473 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9474 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9475 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9476 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9477 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9478 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9479 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9480 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9481 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9482 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9483 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9484 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9485 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9486 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9487 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9488 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9489 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9490 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9491 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9492 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9493 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9494 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9495 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9496 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9497 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9498 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9499 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9500 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9501 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9502 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9503 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9504 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9505 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9506 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9507 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9508 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9509 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9510 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9511 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9512 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9513 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9514 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9515 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9516 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9517 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9518 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9519 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9520 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9521 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9522 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9523 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9524 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9525 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9526 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9527 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9528 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9529 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9530 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9531 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9532 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9533 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9534 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9535 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9536 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9537 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9538 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9539 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9540 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9541 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9542 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9543 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9544 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9545 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9546 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9547 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9548 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9549 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9550 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9551 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9552 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9553 806.114 52.616 238.977 -0.465949 70.354 0 53.181 1 1.000000
9554 806.115 52.687 238.976 -0.464894 70.354 0 53.171 1 1.000000
9555 806.115 52.687 238.976 -0.464894 70.354 0 53.171 1 1.000000
9556 806.115 52.755 238.975 -0.473393 70.355 0 53.162 1 1.000000
9557 806.088 52.821 238.966 -0.444756 70.356 0 53.157 1 1.000000
9558 806.088 52.821 238.966 -0.444756 70.356 0 53.157 1 1.000000
9559 806.087 52.884 238.968 -0.444398 70.356 0 53.152 1 1.000000
9560 806.087 52.884 238.968 -0.444398 70.356 0 53.152 1 1.000000
9561 806.066 52.944 238.962 -0.422387 70.357 0 53.148 1 1.000000
9562 806.066 52.944 238.962 -0.422387 70.357 0 53.148 1 1.000000
9563 806.066 52.944 238.962 -0.422387 70.357 0 53.148 1 1.000000
9564 806.065 53.001 238.965 -0.421984 70.357 0 53.144 1 1.000000
9565 806.065 53.001 238.965 -0.421984 70.357 0 53.144 1 1.000000
9566 806.073 53.039 238.970 -0.431784 70.356 0 53.141 1 1.000000
9567 806.090 53.084 238.979 -0.450087 70.355 0 53.137 1 1.000000
9568 806.090 53.084 238.979 -0.450087 70.355 0 53.137 1 1.000000
9569 806.105 53.125 238.988 -0.467453 70.353 0 53.133 1 1.000000
9570 806.118 53.167 238.995 -0.481304 70.352 0 53.129 1 1.000000
9571 806.118 53.167 238.995 -0.481304 70.352 0 53.129 1 1.000000
9572 806.118 53.167 238.995 -0.481304 70.352 0 53.129 1 1.000000
9573 806.127 53.208 238.998 -0.491154 70.352 0 53.124 1 1.000000
9574 806.127 53.208 238.998 -0.491154 70.352 0 53.124 1 1.000000
9575 806.134 53.247 238.999 -0.497313 70.351 0 53.117 1 1.000000
9576 806.139 53.285 238.997 -0.500496 70.352 0 53.108 1 1.000000
9577 806.139 53.285 238.997 -0.500496 70.352 0 53.108 1 1.000000
9578 806.145 53.320 238.994 -0.504387 70.352 0 53.099 1 1.000000
9579 806.145 53.320 238.994 -0.504387 70.352 0 53.099 1 1.000000
9580 806.151 53.352 238.991 -0.507889 70.352 0 53.090 1 1.000000
9581 806.151 53.352 238.991 -0.507889 70.352 0 53.090 1 1.000000
9582 806.156 53.382 238.988 -0.511000 70.352 0 53.081 1 1.000000
9583 806.165 53.395 238.986 -0.518160 70.352 0 53.075 1 1.000000
9584 806.165 53.395 238.986 -0.518160 70.352 0 53.075 1 1.000000
9585 806.173 53.398 238.985 -0.525387 70.352 0 53.070 1 1.000000
9586 806.173 53.398 238.985 -0.525387 70.352 0 53.070 1 1.000000
9587 806.181 53.401 238.984 -0.531740 70.352 0 53.065 1 1.000000
9588 806.181 53.401 238.984 -0.531740 70.352 0 53.065 1 1.000000
9589 806.188 53.403 238.982 -0.537155 70.352 0 53.061 1 1.000000
9590 806.188 53.403 238.982 -0.537155 70.352 0 53.061 1 1.000000
9591 806.194 53.405 238.979 -0.541686 70.352 0 53.056 1 1.000000
9592 806.194 53.405 238.979 -0.541686 70.352 0 53.056 1 1.000000
9593 806.199 53.407 238.977 -0.545265 70.352 0 53.051 1 1.000000
9594 806.203 53.408 238.974 -0.548033 70.352 0 53.047 1 1.000000
9595 806.203 53.408 238.974 -0.548033 70.352 0 53.047 1 1.000000
9596 806.207 53.409 238.971 -0.549926 70.352 0 53.042 1 1.000000
9597 806.207 53.409 238.971 -0.549926 70.352 0 53.042 1 1.000000
9598 806.207 53.409 238.971 -0.549926 70.352 0 53.042 1 1.000000
9599 806.209 53.410 238.968 -0.550935 70.353 0 53.039 1 1.000000
9600 806.211 53.410 238.965 -0.551128 70.353 0 53.035 1 1.000000
9601 806.211 53.410 238.965 -0.551128 70.353 0 53.035 1 1.000000
9602 806.212 53.410 238.962 -0.550447 70.353 0 53.032 1 1.000000
9603 806.212 53.410 238.962 -0.550447 70.353 0 53.032 1 1.000000
9604 806.212 53.407 238.958 -0.549725 70.354 0 53.029 1 1.000000
9605 806.212 53.407 238.958 -0.549725 70.354 0 53.029 1 1.000000
9606 806.185 53.399 238.949 -0.521114 70.355 0 53.033 1 1.000000
9607 806.185 53.391 238.946 -0.520428 70.356 0 53.030 1 1.000000
9608 806.185 53.391 238.946 -0.520428 70.356 0 53.030 1 1.000000
9609 806.165 53.380 238.938 -0.499172 70.357 0 53.033 1 1.000000
9610 806.165 53.380 238.938 -0.499172 70.357 0 53.033 1 1.000000
9611 806.166 53.366 238.934 -0.498508 70.357 0 53.031 1 1.000000
9612 806.166 53.366 238.934 -0.498508 70.357 0 53.031 1 1.000000
9613 806.166 53.366 238.934 -0.498508 70.357 0 53.031 1 1.000000
9614 806.162 53.346 238.930 -0.492964 70.358 0 53.031 1 1.000000
9615 806.163 53.327 238.926 -0.492327 70.358 0 53.030 1 1.000000
9616 806.163 53.327 238.926 -0.492327 70.358 0 53.030 1 1.000000
9617 806.157 53.302 238.921 -0.485277 70.359 0 53.031 1 1.000000
9618 806.157 53.302 238.921 -0.485277 70.359 0 53.031 1 1.000000
9619 806.157 53.278 238.918 -0.484660 70.359 0 53.030 1 1.000000
9620 806.157 53.278 238.918 -0.484660 70.359 0 53.030 1 1.000000
9621 806.150 53.248 238.912 -0.476095 70.360 0 53.032 1 1.000000
9622 806.150 53.248 238.912 -0.476095 70.360 0 53.032 1 1.000000
9623 806.151 53.218 238.909 -0.475490 70.360 0 53.032 1 1.000000
9624 806.142 53.183 238.904 -0.465403 70.361 0 53.035 1 1.000000
9625 806.142 53.183 238.904 -0.465403 70.361 0 53.035 1 1.000000
9626 806.142 53.147 238.900 -0.464863 70.362 0 53.036 1 1.000000
9627 806.142 53.147 238.900 -0.464863 70.362 0 53.036 1 1.000000
9628 806.130 53.106 238.894 -0.451557 70.363 0 53.041 1 1.000000
9629 806.130 53.106 238.894 -0.451557 70.363 0 53.041 1 1.000000
9630 806.130 53.066 238.892 -0.451335 70.363 0 53.043 1 1.000000
9631 806.130 53.066 238.892 -0.451335 70.363 0 53.043 1 1.000000
9632 806.104 53.022 238.883 -0.424290 70.365 0 53.052 1 1.000000
9633 806.104 53.022 238.883 -0.424290 70.365 0 53.052 1 1.000000
9634 806.104 52.869 238.884 -0.425323 70.365 0 53.070 1 1.000000
9635 806.104 52.869 238.884 -0.425323 70.365 0 53.070 1 1.000000
9636 806.110 52.822 238.890 -0.433615 70.364 0 53.079 1 1.000000
9637 806.116 52.772 238.896 -0.442240 70.363 0 53.089 1 1.000000
9638 806.116 52.772 238.896 -0.442240 70.363 0 53.089 1 1.000000
9639 806.116 52.772 238.896 -0.442240 70.363 0 53.089 1 1.000000
9640 806.123 52.719 238.903 -0.451375 70.362 0 53.098 1 1.000000
9641 806.123 52.719 238.903 -0.451375 70.362 0 53.098 1 1.000000
9642 806.130 52.663 238.910 -0.452440 70.361 0 53.108 1 1.000000
9643 806.118 52.640 238.914 -0.443156 70.361 0 53.120 1 1.000000
9644 806.118 52.640 238.914 -0.443156 70.361 0 53.120 1 1.000000
9645 806.129 52.638 238.923 -0.457052 70.360 0 53.123 1 1.000000
9646 806.129 52.638 238.923 -0.457052 70.360 0 53.123 1 1.000000
9647 806.128 52.635 238.926 -0.457497 70.359 0 53.127 1 1.000000
9648 806.128 52.635 238.926 -0.457497 70.359 0 53.127 1 1.000000
9649 806.128 52.630 238.929 -0.458489 70.359 0 53.130 1 1.000000
9650 806.128 52.630 238.929 -0.458489 70.359 0 53.130 1 1.000000
9651 806.130 52.626 238.934 -0.462551 70.358 0 53.134 1 1.000000
9652 806.130 52.626 238.934 -0.462551 70.358 0 53.134 1 1.000000
9653 806.125 52.638 238.937 -0.458951 70.358 0 53.138 1 1.000000
9654 806.125 52.638 238.937 -0.458951 70.358 0 53.138 1 1.000000
9655 806.122 52.636 238.940 -0.457394 70.358 0 53.142 1 1.000000
9656 806.122 52.636 238.940 -0.457394 70.358 0 53.142 1 1.000000
9657 806.121 52.631 238.943 -0.458323 70.358 0 53.145 1 1.000000
9658 806.121 52.631 238.943 -0.458323 70.358 0 53.145 1 1.000000
9659 806.123 52.625 238.947 -0.461109 70.357 0 53.149 1 1.000000
9660 806.118 52.637 238.951 -0.459086 70.357 0 53.154 1 1.000000
9661 806.118 52.637 238.951 -0.459086 70.357 0 53.154 1 1.000000
9662 806.116 52.634 238.954 -0.457727 70.357 0 53.157 1 1.000000
9663 806.116 52.634 238.954 -0.457727 70.357 0 53.157 1 1.000000
9664 806.116 52.629 238.957 -0.458926 70.356 0 53.160 1 1.000000
9665 806.116 52.629 238.957 -0.458926 70.356 0 53.160 1 1.000000
9666 806.119 52.622 238.957 -0.461857 70.356 0 53.160 1 1.000000
9667 806.119 52.622 238.957 -0.461857 70.356 0 53.160 1 1.000000
9668 806.117 52.634 238.960 -0.461213 70.356 0 53.162 1 1.000000
9669 806.117 52.634 238.960 -0.461213 70.356 0 53.162 1 1.000000
9670 806.114 52.633 238.959 -0.457857 70.356 0 53.163 1 1.000000
9671 806.114 52.633 238.959 -0.457857 70.356 0 53.163 1 1.000000
9672 806.115 52.628 238.959 -0.459442 70.356 0 53.163 1 1.000000
9673 806.115 52.628 238.959 -0.459442 70.356 0 53.163 1 1.000000
9674 806.118 52.622 238.959 -0.462374 70.356 0 53.162 1 1.000000
9675 806.118 52.622 238.959 -0.462374 70.356 0 53.162 1 1.000000
9676 806.119 52.621 238.959 -0.462629 70.356 0 53.162 1 1.000000
9677 806.119 52.621 238.959 -0.462629 70.356 0 53.162 1 1.000000
9678 806.117 52.622 238.959 -0.461457 70.356 0 53.162 1 1.000000
9679 806.117 52.622 238.959 -0.461457 70.356 0 53.162 1 1.000000
9680 806.119 52.621 238.959 -0.462634 70.356 0 53.162 1 1.000000
9681 806.117 52.633 238.962 -0.461720 70.356 0 53.164 1 1.000000
9682 806.117 52.633 238.962 -0.461720 70.356 0 53.164 1 1.000000
9683 806.113 52.633 238.961 -0.458176 70.356 0 53.164 1 1.000000
9684 806.113 52.633 238.961 -0.458176 70.356 0 53.164 1 1.000000
9685 806.115 52.628 238.960 -0.459708 70.356 0 53.164 1 1.000000
9686 806.115 52.628 238.960 -0.459708 70.356 0 53.164 1 1.000000
9687 806.118 52.621 238.960 -0.462567 70.356 0 53.164 1 1.000000
9688 806.118 52.621 238.960 -0.462567 70.356 0 53.164 1 1.000000
9689 806.117 52.622 238.960 -0.461843 70.356 0 53.164 1 1.000000
9690 806.117 52.622 238.960 -0.461843 70.356 0 53.164 1 1.000000
9691 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9692 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9693 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9694 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9695 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9696 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9697 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9698 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9699 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9700 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9701 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9702 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9703 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9704 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9705 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9706 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9707 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9708 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9709 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9710 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9711 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9712 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9713 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9714 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9715 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9716 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9717 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9718 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9719 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9720 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9721 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9722 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9723 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9724 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9725 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9726 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9727 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9728 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9729 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9730 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9731 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9732 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9733 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9734 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9735 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9736 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9737 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9738 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9739 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9740 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9741 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9742 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9743 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9744 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9745 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9746 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9747 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9748 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9749 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9750 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9751 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9752 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9753 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9754 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9755 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9756 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9757 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9758 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9759 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9760 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9761 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9762 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9763 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9764 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9765 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9766 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9767 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9768 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9769 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9770 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9771 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9772 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9773 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9774 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9775 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9776 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9777 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9778 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9779 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9780 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9781 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9782 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9783 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9784 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9785 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9786 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9787 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9788 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9789 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9790 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9791 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9792 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9793 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9794 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9795 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9796 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9797 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9798 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9799 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9800 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9801 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9802 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9803 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9804 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9805 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9806 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9807 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9808 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9809 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9810 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9811 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9812 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9813 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9814 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9815 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9816 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9817 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
9818 806.117 52.622 238.960 -0.461785 70.356 0 53.164 1 1.000000
