# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
174 0.000000 0 0.7761 0.5315 0.3396 0.9627 0.3586 0.0000 806.247 28.261 292.901
175 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.251 28.263 292.899
176 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.254 28.265 292.897
177 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.260 28.268 292.893
178 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.263 28.269 292.891
179 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.271 28.273 292.886
180 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.272 28.273 292.886
181 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.276 28.275 292.883
182 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.280 28.277 292.880
183 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.286 28.280 292.877
184 0.000000 0 0.7760 0.5315 0.3396 0.9627 0.3586 0.0000 806.295 28.285 292.871
185 0.000000 0 0.7760 0.5315 0.3395 0.9627 0.3586 0.0000 806.299 28.287 292.868
186 0.000000 0 0.7760 0.5315 0.3395 0.9627 0.3586 0.0000 806.304 28.289 292.865
187 0.000000 0 0.7760 0.5315 0.3395 0.9627 0.3586 0.0000 806.307 28.291 292.863
188 0.000000 0 0.7760 0.5315 0.3395 0.9627 0.3586 0.0000 806.312 28.293 292.860
189 0.000000 0 0.7760 0.5315 0.3395 0.9627 0.3586 0.0000 806.316 28.296 292.858
190 0.000000 0 0.7759 0.5317 0.3395 0.9627 0.3586 0.0000 806.426 28.355 292.785
191 0.000000 0 0.7759 0.5318 0.3395 0.9627 0.3586 0.0000 806.478 28.383 292.749
192 0.000000 0 0.7759 0.5318 0.3395 0.9627 0.3586 0.0000 806.479 28.384 292.748
193 0.000000 0 0.7759 0.5318 0.3395 0.9627 0.3586 0.0000 806.481 28.385 292.747
194 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.486 28.387 292.743
195 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.493 28.390 292.739
196 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.494 28.391 292.738
197 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.498 28.393 292.735
198 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.506 28.397 292.730
199 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.512 28.400 292.726
200 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.525 28.406 292.716
201 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.529 28.408 292.713
202 0.000000 0 0.7758 0.5318 0.3395 0.9627 0.3586 0.0000 806.532 28.409 292.711
203 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.537 28.411 292.708
204 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.547 28.416 292.701
205 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.552 28.418 292.697
206 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.556 28.419 292.695
207 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.560 28.421 292.691
208 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.571 28.426 292.684
209 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.576 28.428 292.681
210 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.586 28.432 292.673
211 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.589 28.433 292.671
212 0.000000 0 0.7758 0.5319 0.3395 0.9627 0.3586 0.0000 806.597 28.436 292.666
213 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.612 28.442 292.656
214 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.618 28.444 292.652
215 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.626 28.447 292.645
216 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.639 28.452 292.636
217 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.650 28.455 292.629
218 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.660 28.459 292.622
219 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.668 28.462 292.617
220 0.000000 0 0.7757 0.5320 0.3395 0.9627 0.3586 0.0000 806.678 28.465 292.609
221 0.000000 0 0.7757 0.5321 0.3395 0.9627 0.3586 0.0000 806.699 28.472 292.595
222 0.000000 0 0.7756 0.5321 0.3395 0.9627 0.3586 0.0000 806.714 28.477 292.585
223 0.000000 0 0.7756 0.5321 0.3395 0.9627 0.3586 0.0000 806.728 28.481 292.576
224 0.000000 0 0.7756 0.5321 0.3395 0.9627 0.3586 0.0000 806.736 28.483 292.570
225 0.000000 0 0.7756 0.5321 0.3395 0.9627 0.3586 0.0000 806.741 28.484 292.567
226 0.000000 0 0.7756 0.5321 0.3395 0.9627 0.3586 0.0000 806.750 28.487 292.560
227 0.000000 0 0.7756 0.5322 0.3395 0.9627 0.3586 0.0000 806.757 28.489 292.556
228 0.000000 0 0.7756 0.5322 0.3395 0.9627 0.3586 0.0000 806.768 28.493 292.548
229 0.000000 0 0.7756 0.5322 0.3395 0.9627 0.3586 0.0000 806.775 28.495 292.544
230 0.000000 0 0.7756 0.5322 0.3395 0.9627 0.3586 0.0000 806.789 28.499 292.534
231 0.000000 0 0.7756 0.5322 0.3395 0.9627 0.3586 0.0000 806.807 28.505 292.522
232 0.000000 0 0.7755 0.5323 0.3395 0.9627 0.3586 0.0000 806.829 28.512 292.508
233 0.000000 0 0.7755 0.5323 0.3394 0.9627 0.3586 0.0000 806.848 28.519 292.496
234 0.000000 0 0.7755 0.5323 0.3394 0.9627 0.3586 0.0000 806.859 28.523 292.488
235 0.000000 0 0.7755 0.5323 0.3394 0.9627 0.3586 0.0000 806.880 28.531 292.475
236 0.000000 0 0.7755 0.5323 0.3394 0.9627 0.3586 0.0000 806.896 28.537 292.465
237 0.000000 0 0.7755 0.5324 0.3394 0.9627 0.3586 0.0000 806.902 28.539 292.461
238 0.000000 0 0.7755 0.5324 0.3394 0.9627 0.3586 0.0000 806.908 28.542 292.457
