# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
151 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.701 22.414 321.503
152 0.000000 0 0.7714 0.5388 0.3386 0.9627 0.3586 0.0000 767.701 22.449 321.504
153 0.000000 0 0.7714 0.5389 0.3386 0.9627 0.3586 0.0000 767.700 22.483 321.505
154 0.000000 0 0.7714 0.5389 0.3386 0.9627 0.3586 0.0000 767.699 22.516 321.506
155 0.000000 0 0.7713 0.5389 0.3386 0.9627 0.3586 0.0000 767.699 22.549 321.507
156 0.000000 0 0.7713 0.5389 0.3385 0.9627 0.3586 0.0000 767.698 22.581 321.508
157 0.000000 0 0.7713 0.5389 0.3385 0.9627 0.3586 0.0000 767.697 22.612 321.509
158 0.000000 0 0.7713 0.5389 0.3385 0.9627 0.3586 0.0000 767.697 22.643 321.510
159 0.000000 0 0.7713 0.5389 0.3385 0.9627 0.3586 0.0000 767.696 22.673 321.511
160 0.000000 0 0.7713 0.5390 0.3385 0.9627 0.3586 0.0000 767.696 22.702 321.511
161 0.000000 0 0.7713 0.5390 0.3385 0.9627 0.3586 0.0000 767.695 22.730 321.512
162 0.000000 0 0.7713 0.5390 0.3385 0.9627 0.3586 0.0000 767.695 22.758 321.513
163 0.000000 0 0.7713 0.5390 0.3385 0.9627 0.3586 0.0000 767.694 22.786 321.514
164 0.000000 0 0.7713 0.5390 0.3385 0.9627 0.3586 0.0000 767.694 22.812 321.515
165 0.000000 0 0.7713 0.5390 0.3385 0.9627 0.3586 0.0000 767.693 22.838 321.516
166 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.693 22.863 321.517
167 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.692 22.888 321.517
168 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.692 22.912 321.518
169 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.692 22.935 321.519
170 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.691 22.958 321.520
171 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.691 22.979 321.520
172 0.000000 0 0.7712 0.5391 0.3385 0.9627 0.3586 0.0000 767.690 23.001 321.521
173 0.000000 0 0.7712 0.5392 0.3385 0.9627 0.3586 0.0000 767.690 23.021 321.522
174 0.000000 0 0.7712 0.5392 0.3385 0.9627 0.3586 0.0000 767.690 23.040 321.522
175 0.000000 0 0.7712 0.5392 0.3385 0.9627 0.3586 0.0000 767.689 23.060 321.523
