# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
214 8.3313 867.034156 1.788800 1.30900002 132.088562 22.504070 127.581604 1.597361 0.000000
215 8.1810 867.042337 1.788800 1.30900085 132.103165 22.503963 127.582993 1.597359 0.000000
216 8.3051 867.050642 1.788800 1.30900002 132.117981 22.503834 127.584396 1.597356 0.000000
217 8.2331 867.058875 1.788800 1.30900085 132.132675 22.503468 127.585754 1.597354 0.000000
218 8.6437 867.067519 1.788800 1.30900002 132.148102 22.503059 127.587189 1.597351 0.000000
219 8.0791 867.075598 1.788800 1.30900085 132.162537 22.502480 127.588493 1.597348 0.000000
220 8.3593 867.083957 1.788800 1.30900002 132.177460 22.501869 127.589836 1.597345 0.000000
221 8.2735 867.092230 1.788800 1.30900085 132.192230 22.501101 127.591118 1.597343 0.000000
222 8.5756 867.100806 1.788800 1.30900002 132.207535 22.500294 127.592445 1.597340 0.000000
223 8.3502 867.109156 1.788800 1.30900085 132.222443 22.499393 127.593704 1.597337 0.000000
224 8.0766 867.117233 1.788800 1.30900002 132.236862 22.498520 127.594894 1.597335 0.000000
225 8.3185 867.125551 1.788800 1.30900085 132.251709 22.497559 127.596077 1.597332 0.000000
226 8.3172 867.133869 1.788800 1.30900002 132.266571 22.496599 127.597252 1.597329 0.000000
227 8.6234 867.142492 1.788800 1.30900085 132.281967 22.495602 127.598412 1.597326 0.000000
228 8.3275 867.150820 1.788800 1.30900002 132.296844 22.494642 127.599525 1.597324 0.000000
229 8.4295 867.159249 1.788800 1.30900085 132.311905 22.493725 127.600571 1.597321 0.000000
230 7.9736 867.167223 1.788800 1.30900002 132.326141 22.492863 127.601562 1.597318 0.000000
231 8.3357 867.175558 1.788800 1.30900085 132.341034 22.492073 127.602524 1.597315 0.000000
232 8.5900 867.184148 1.788800 1.30900002 132.356384 22.491272 127.603508 1.597313 0.000000
233 8.3991 867.192547 1.788800 1.30900085 132.371399 22.490646 127.604393 1.597310 0.000000
234 8.0533 867.200601 1.788800 1.30900002 132.385788 22.490061 127.605240 1.597307 0.000000
235 8.3653 867.208966 1.788800 1.30900085 132.400726 22.489656 127.606026 1.597304 0.000000
236 8.5191 867.217485 1.788800 1.30900002 132.415939 22.489271 127.606827 1.597302 0.000000
237 8.1025 867.225588 1.788800 1.30900085 132.430420 22.489132 127.607506 1.597299 0.000000
238 8.5419 867.234130 1.788800 1.30900002 132.445709 22.489014 127.608215 1.597296 0.000000
239 8.1218 867.242251 1.788800 1.30900085 132.460220 22.489157 127.608803 1.597293 0.000000
240 8.5453 867.250797 1.788800 1.30900002 132.475479 22.489338 127.609413 1.597291 0.000000
