# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
764 2.0244 867.453357 1.795179 1.30900145 132.585083 21.743622 127.605286 1.597729 0.000000
768 2.1222 867.462320 1.795179 1.30900145 132.601166 21.744812 127.605499 1.597728 0.000000
772 2.1872 867.471338 1.793362 1.30900145 132.617355 21.746267 127.605652 1.597726 0.000000
776 1.9655 867.479989 1.793362 1.30900145 132.632874 21.747896 127.605766 1.597724 0.000000
780 2.1645 867.489021 1.793349 1.30900145 132.649078 21.749702 127.605820 1.597721 0.000000
784 2.6742 867.498385 1.793349 1.30900145 132.665863 21.751640 127.605835 1.597719 0.000000
788 2.7062 867.507281 1.793349 1.30900145 132.681824 21.753651 127.605782 1.597717 0.000000
792 2.6972 867.516032 1.793349 1.30900145 132.697525 21.755663 127.605705 1.597715 0.000000
796 2.0011 867.524798 1.793349 1.30900145 132.713257 21.757807 127.605545 1.597713 0.000000
800 2.0088 867.533747 1.793349 1.30900145 132.729324 21.760010 127.605385 1.597711 0.000000
804 1.9847 867.542448 1.793349 1.30900145 132.744934 21.762230 127.605148 1.597709 0.000000
808 2.0681 867.551303 1.793349 1.30900145 132.760818 21.764488 127.604889 1.597707 0.000000
812 2.0489 867.560262 1.793349 1.30900145 132.776901 21.766788 127.604576 1.597705 0.000000
816 1.9803 867.569020 1.793349 1.30900145 132.792633 21.769024 127.604240 1.597703 0.000000
820 1.9839 867.578015 1.793349 1.30900145 132.808777 21.771280 127.603851 1.597701 0.000000
824 2.0133 867.586894 1.793349 1.30900145 132.824722 21.773464 127.603447 1.597699 0.000000
828 2.0165 867.595717 1.793349 1.30900145 132.840561 21.775564 127.603012 1.597697 0.000000
832 1.9935 867.604598 1.793349 1.30900145 132.856506 21.777590 127.602524 1.597695 0.000000
836 1.9267 867.613203 1.793349 1.30900145 132.871948 21.779472 127.602051 1.597693 0.000000
840 2.1735 867.622217 1.793349 1.30900145 132.888138 21.781301 127.601524 1.597691 0.000000
844 2.7779 867.631745 1.793349 1.30900145 132.905243 21.783142 127.600937 1.597689 0.000000
848 2.5984 867.640467 1.793349 1.30900145 132.920914 21.784611 127.600388 1.597687 0.000000
852 2.8400 867.649429 1.793349 1.30900145 132.937012 21.786066 127.599815 1.597685 0.000000
856 2.6227 867.658303 1.793349 1.30900145 132.952942 21.787226 127.599228 1.597683 0.000000
860 2.7571 867.667263 1.793349 1.30900145 132.969040 21.788353 127.598618 1.597681 0.000000
864 2.8870 867.676094 1.793349 1.30900145 132.984894 21.789158 127.598022 1.597679 0.000000
868 2.0458 867.685021 1.793349 1.30900145 133.000931 21.789906 127.597412 1.597677 0.000000
872 2.0100 867.693778 1.793349 1.30900145 133.016647 21.790367 127.596802 1.597674 0.000000
876 1.9280 867.702448 1.793349 1.30900145 133.032211 21.790731 127.596214 1.597672 0.000000
880 1.9959 867.711421 1.793349 1.30900145 133.048340 21.790861 127.595604 1.597670 0.000000
884 1.9759 867.720380 1.793349 1.30900145 133.064423 21.790855 127.594994 1.597668 0.000000
888 1.9978 867.729202 1.793349 1.30900145 133.080261 21.790659 127.594414 1.597666 0.000000
892 2.0964 867.738109 1.793349 1.30900145 133.096252 21.790300 127.593834 1.597664 0.000000
896 1.8600 867.746508 1.793349 1.30900145 133.111328 21.789829 127.593300 1.597662 0.000000
900 2.0873 867.755549 1.793349 1.30900145 133.127579 21.789158 127.592751 1.597660 0.000000
904 2.7482 867.765100 1.793349 1.30900145 133.144730 21.788340 127.592178 1.597658 0.000000
908 2.6018 867.773843 1.793349 1.30900145 133.160431 21.787413 127.591690 1.597656 0.000000
912 2.7330 867.782810 1.793349 1.30900145 133.176514 21.786423 127.591202 1.597653 0.000000
916 1.9466 867.791618 1.793349 1.30900145 133.192322 21.785299 127.590759 1.597651 0.000000
920 2.0537 867.800599 1.793349 1.30900145 133.208450 21.784138 127.590340 1.597649 0.000000
924 2.2894 867.809295 1.793349 1.30900145 133.224075 21.782917 127.589973 1.597647 0.000000
928 1.9984 867.818377 1.793349 1.30900145 133.240372 21.781637 127.589600 1.597645 0.000000
932 2.0095 867.827202 1.793349 1.30900145 133.256210 21.780361 127.589294 1.597643 0.000000
936 1.9242 867.835871 1.793349 1.30900145 133.271759 21.779118 127.589020 1.597641 0.000000
940 2.0464 867.845165 1.793349 1.30900145 133.288437 21.777802 127.588783 1.597638 0.000000
944 2.0471 867.853937 1.793349 1.30900145 133.304184 21.776600 127.588593 1.597636 0.000000
948 1.9413 867.862833 1.793349 1.30900145 133.320145 21.775433 127.588455 1.597634 0.000000
952 2.0328 867.871585 1.793349 1.30900145 133.335861 21.774368 127.588348 1.597632 0.000000
956 1.9266 867.880032 1.793349 1.30900145 133.351013 21.773405 127.588303 1.597630 0.000000
960 2.1208 867.888890 1.793349 1.30900145 133.366898 21.772524 127.588303 1.597628 0.000000
964 2.6710 867.898177 1.793349 1.30900145 133.383545 21.771683 127.588333 1.597625 0.000000
968 2.1308 867.906301 1.793349 1.30900145 133.398132 21.771128 127.588432 1.597623 0.000000
972 2.3795 867.915326 1.793349 1.30900145 133.414307 21.770571 127.588554 1.597621 0.000000
976 2.6231 867.924459 1.793349 1.30900145 133.430695 21.770264 127.588776 1.597619 0.000000
980 2.0731 867.933380 1.793349 1.30900145 133.446701 21.770012 127.589005 1.597617 0.000000
984 1.9790 867.942191 1.793349 1.30900145 133.462494 21.770077 127.589325 1.597615 0.000000
988 2.0325 867.950812 1.793349 1.30900145 133.477951 21.770174 127.589661 1.597613 0.000000
992 2.5145 867.959724 1.793349 1.30900145 133.493927 21.770582 127.590088 1.597610 0.000000
996 1.8795 867.968178 1.793349 1.30900145 133.509094 21.771029 127.590523 1.597608 0.000000
