tick,eye_x,eye_y,eye_z,yaw,pitch,hit,distance_m,verb,prompt_key,entity
962,128.4186,21.0238,142.9031,-0.0176,0.0000,0,0.0000,0,0,4294967295
963,128.4174,21.0143,142.8731,-0.0176,0.0000,0,0.0000,0,0,4294967295
964,128.4164,21.0054,142.8431,-0.0176,0.0000,0,0.0000,0,0,4294967295
965,128.4155,20.9971,142.8131,-0.0176,0.0000,0,0.0000,0,0,4294967295
966,128.4149,20.9895,142.7831,-0.0176,0.0000,0,0.0000,0,0,4294967295
967,128.4144,20.9824,142.7531,-0.0176,0.0000,0,0.0000,0,0,4294967295
968,128.4142,20.9760,142.7231,-0.0176,0.0000,0,0.0000,0,0,4294967295
969,128.4141,20.9703,142.6931,-0.0176,0.0000,0,0.0000,0,0,4294967295
970,128.4142,20.9650,142.6631,-0.0176,0.0000,0,0.0000,0,0,4294967295
971,128.4145,20.9602,142.6331,-0.0176,0.0000,0,0.0000,0,0,4294967295
972,128.4150,20.9559,142.6031,-0.0176,0.0000,0,0.0000,0,0,4294967295
973,128.4156,20.9517,142.5731,-0.0176,0.0000,0,0.0000,0,0,4294967295
974,128.4164,20.9479,142.5431,-0.0176,0.0000,0,0.0000,0,0,4294967295
975,128.4173,20.9439,142.5130,-0.0176,0.0000,0,0.0000,0,0,4294967295
976,128.4184,20.9399,142.4830,-0.0176,0.0000,0,0.0000,0,0,4294967295
977,128.4196,20.9357,142.4530,-0.0176,0.0000,0,0.0000,0,0,4294967295
978,128.4208,20.9311,142.4229,-0.0176,0.0000,0,0.0000,0,0,4294967295
979,128.4221,20.9260,142.3929,-0.0176,0.0000,0,0.0000,0,0,4294967295
980,128.4236,20.9205,142.3629,-0.0176,0.0000,0,0.0000,0,0,4294967295
981,128.4250,20.9145,142.3328,-0.0176,0.0000,0,0.0000,0,0,4294967295
982,128.4265,20.9094,142.3028,-0.0176,0.0000,0,0.0000,0,0,4294967295
983,128.4280,20.9054,142.2728,-0.0176,0.0000,0,0.0000,0,0,4294967295
984,128.4294,20.9001,142.2427,-0.0176,0.0000,0,0.0000,0,0,4294967295
985,128.4309,20.8922,142.2127,-0.0176,0.0000,0,0.0000,0,0,4294967295
986,128.4323,20.8834,142.1827,-0.0176,0.0000,0,0.0000,0,0,4294967295
987,128.4336,20.8741,142.1526,-0.0176,0.0000,0,0.0000,0,0,4294967295
988,128.4349,20.8644,142.1226,-0.0176,0.0000,0,0.0000,0,0,4294967295
989,128.4360,20.8544,142.0926,-0.0176,0.0000,0,0.0000,0,0,4294967295
990,128.4371,20.8442,142.0626,-0.0176,0.0000,0,0.0000,0,0,4294967295
991,128.4380,20.8339,142.0325,-0.0176,0.0000,0,0.0000,0,0,4294967295
992,128.4387,20.8236,142.0025,-0.0176,0.0000,0,0.0000,0,0,4294967295
993,128.4393,20.8136,141.9725,-0.0176,0.0000,0,0.0000,0,0,4294967295
994,128.4398,20.8037,141.9425,-0.0176,0.0000,0,0.0000,0,0,4294967295
995,128.4400,20.7941,141.9125,-0.0176,0.0000,0,0.0000,0,0,4294967295
996,128.4401,20.7848,141.8825,-0.0176,0.0000,0,0.0000,0,0,4294967295
997,128.4400,20.7761,141.8524,-0.0176,0.0000,0,0.0000,0,0,4294967295
998,128.4397,20.7679,141.8224,-0.0176,0.0000,0,0.0000,0,0,4294967295
999,128.4393,20.7605,141.7924,-0.0176,0.0000,0,0.0000,0,0,4294967295
1000,128.4386,20.7537,141.7625,-0.0176,0.0000,0,0.0000,0,0,4294967295
1001,128.4377,20.7475,141.7325,-0.0176,0.0000,0,0.0000,0,0,4294967295
1002,128.4366,20.7420,141.7025,-0.0176,0.0000,0,0.0000,0,0,4294967295
1003,128.4354,20.7369,141.6725,-0.0176,0.0000,0,0.0000,0,0,4294967295
1004,128.4340,20.7323,141.6425,-0.0176,0.0000,0,0.0000,0,0,4294967295
1005,128.4324,20.7280,141.6125,-0.0176,0.0000,0,0.0000,0,0,4294967295
1006,128.4306,20.7239,141.5825,-0.0176,0.0000,0,0.0000,0,0,4294967295
1007,128.4287,20.7200,141.5526,-0.0176,0.0000,0,0.0000,0,0,4294967295
1008,128.4267,20.7161,141.5226,-0.0176,0.0000,0,0.0000,0,0,4294967295
1009,128.4245,20.7120,141.4926,-0.0176,0.0000,0,0.0000,0,0,4294967295
1010,128.4223,20.7077,141.4627,-0.0176,0.0000,0,0.0000,0,0,4294967295
1011,128.4199,20.7030,141.4327,-0.0176,0.0000,0,0.0000,0,0,4294967295
1012,128.4174,20.6978,141.4027,-0.0176,0.0000,0,0.0000,0,0,4294967295
1013,128.4150,20.6922,141.3728,-0.0176,0.0000,0,0.0000,0,0,4294967295
1014,128.4124,20.6859,141.3428,-0.0176,0.0000,0,0.0000,0,0,4294967295
1015,128.4099,20.6789,141.3128,-0.0176,0.0000,0,0.0000,0,0,4294967295
1016,128.4073,20.6711,141.2829,-0.0176,0.0000,0,0.0000,0,0,4294967295
1017,128.4048,20.6625,141.2529,-0.0176,0.0000,0,0.0000,0,0,4294967295
1018,128.4023,20.6535,141.2229,-0.0176,0.0000,0,0.0000,0,0,4294967295
1019,128.3999,20.6436,141.1930,-0.0176,0.0000,0,0.0000,0,0,4294967295
1020,128.3975,20.6337,141.1630,-0.0176,0.0000,0,0.0000,0,0,4294967295
1021,128.3952,20.6240,141.1330,-0.0176,0.0000,0,0.0000,0,0,4294967295
1022,128.3930,20.6140,141.1031,-0.0176,0.0000,0,0.0000,0,0,4294967295
1023,128.3910,20.6039,141.0731,-0.0176,0.0000,0,0.0000,0,0,4294967295
1024,128.3890,20.5937,141.0431,-0.0176,0.0000,0,0.0000,0,0,4294967295
1025,128.3873,20.5836,141.0132,-0.0176,0.0000,0,0.0000,0,0,4294967295
1026,128.3856,20.5738,140.9832,-0.0176,0.0000,0,0.0000,0,0,4294967295
1027,128.3842,20.5642,140.9532,-0.0176,0.0000,0,0.0000,0,0,4294967295
1028,128.3829,20.5551,140.9232,-0.0176,0.0000,0,0.0000,0,0,4294967295
1029,128.3818,20.5465,140.8932,-0.0176,0.0000,0,0.0000,0,0,4294967295
1030,128.3809,20.5385,140.8632,-0.0176,0.0000,0,0.0000,0,0,4294967295
1031,128.3802,20.5311,140.8332,-0.0176,0.0000,0,0.0000,0,0,4294967295
1032,128.3797,20.5242,140.8032,-0.0176,0.0000,0,0.0000,0,0,4294967295
1033,128.3793,20.5181,140.7732,-0.0176,0.0000,0,0.0000,0,0,4294967295
1034,128.3792,20.5126,140.7432,-0.0176,0.0000,0,0.0000,0,0,4294967295
1035,128.3793,20.5081,140.7132,-0.0176,0.0000,0,0.0000,0,0,4294967295
1036,128.3795,20.5041,140.6832,-0.0176,0.0000,0,0.0000,0,0,4294967295
1037,128.3799,20.5004,140.6532,-0.0176,0.0000,0,0.0000,0,0,4294967295
1038,128.3805,20.4971,140.6232,-0.0176,0.0000,0,0.0000,0,0,4294967295
1039,128.3812,20.4940,140.5931,-0.0176,0.0000,0,0.0000,0,0,4294967295
1040,128.3821,20.4909,140.5631,-0.0176,0.0000,0,0.0000,0,0,4294967295
1041,128.3831,20.4879,140.5331,-0.0176,0.0000,0,0.0000,0,0,4294967295
1042,128.3843,20.4846,140.5031,-0.0176,0.0000,0,0.0000,0,0,4294967295
1043,128.3855,20.4810,140.4730,-0.0176,0.0000,0,0.0000,0,0,4294967295
1044,128.3868,20.4770,140.4430,-0.0176,0.0000,0,0.0000,0,0,4294967295
1045,128.3882,20.4726,140.4130,-0.0176,0.0000,0,0.0000,0,0,4294967295
1046,128.3896,20.4676,140.3829,-0.0176,0.0000,0,0.0000,0,0,4294967295
1047,128.3911,20.4620,140.3529,-0.0176,0.0000,0,0.0000,0,0,4294967295
1048,128.3926,20.4584,140.3229,-0.0176,0.0000,0,0.0000,0,0,4294967295
1049,128.3941,20.4551,140.2928,-0.0176,0.0000,0,0.0000,0,0,4294967295
1050,128.3955,20.4505,140.2628,-0.0176,0.0000,0,0.0000,0,0,4294967295
1051,128.3969,20.4444,140.2328,-0.0176,0.0000,0,0.0000,0,0,4294967295
1052,128.3983,20.4375,140.2027,-0.0176,0.0000,0,0.0000,0,0,4294967295
1053,128.3996,20.4302,140.1727,-0.0176,0.0000,0,0.0000,0,0,4294967295
1054,128.4008,20.4225,140.1427,-0.0176,0.0000,0,0.0000,0,0,4294967295
1055,128.4018,20.4147,140.1126,-0.0176,0.0000,0,0.0000,0,0,4294967295
1056,128.4028,20.4067,140.0826,-0.0176,0.0000,0,0.0000,0,0,4294967295
1057,128.4036,20.3987,140.0526,-0.0176,0.0000,0,0.0000,0,0,4294967295
1058,128.4043,20.3909,140.0226,-0.0176,0.0000,0,0.0000,0,0,4294967295
1059,128.4048,20.3833,139.9926,-0.0176,0.0000,0,0.0000,0,0,4294967295
1060,128.4051,20.3760,139.9626,-0.0176,0.0000,0,0.0000,0,0,4294967295
1061,128.4052,20.3693,139.9325,-0.0176,0.0000,0,0.0000,0,0,4294967295
1062,128.4052,20.3630,139.9025,-0.0176,0.0000,0,0.0000,0,0,4294967295
1063,128.4050,20.3574,139.8725,-0.0176,0.0000,0,0.0000,0,0,4294967295
1064,128.4045,20.3524,139.8425,-0.0176,0.0000,0,0.0000,0,0,4294967295
1065,128.4039,20.3480,139.8125,-0.0176,0.0000,0,0.0000,0,0,4294967295
1066,128.4031,20.3443,139.7825,-0.0176,0.0000,0,0.0000,0,0,4294967295
1067,128.4021,20.3411,139.7525,-0.0176,0.0000,0,0.0000,0,0,4294967295
1068,128.4009,20.3385,139.7226,-0.0176,0.0000,0,0.0000,0,0,4294967295
1069,128.3996,20.3364,139.6926,-0.0176,0.0000,0,0.0000,0,0,4294967295
1070,128.3980,20.3347,139.6626,-0.0176,0.0000,0,0.0000,0,0,4294967295
1071,128.3963,20.3332,139.6326,-0.0176,0.0000,0,0.0000,0,0,4294967295
1072,128.3945,20.3319,139.6026,-0.0176,0.0000,0,0.0000,0,0,4294967295
1073,128.3925,20.3306,139.5727,-0.0176,0.0000,0,0.0000,0,0,4294967295
1074,128.3904,20.3294,139.5427,-0.0176,0.0000,0,0.0000,0,0,4294967295
1075,128.3881,20.3277,139.5127,-0.0176,0.0000,0,0.0000,0,0,4294967295
1076,128.3858,20.3258,139.4828,-0.0176,0.0000,0,0.0000,0,0,4294967295
1077,128.3834,20.3234,139.4528,-0.0176,0.0000,0,0.0000,0,0,4294967295
1078,128.3809,20.3206,139.4228,-0.0176,0.0000,0,0.0000,0,0,4294967295
1079,128.3784,20.3172,139.3929,-0.0176,0.0000,0,0.0000,0,0,4294967295
1080,128.3758,20.3140,139.3629,-0.0176,0.0000,0,0.0000,0,0,4294967295
1081,128.3732,20.3135,139.3329,-0.0176,0.0000,0,0.0000,0,0,4294967295
1082,128.3706,20.3124,139.3029,-0.0175,0.0000,0,0.0000,0,0,4294967295
1083,128.3680,20.3107,139.2729,-0.0175,0.0000,0,0.0000,0,0,4294967295
1084,128.3656,20.3080,139.2429,-0.0175,0.0000,0,0.0000,0,0,4294967295
1085,128.3632,20.3031,139.2129,-0.0175,0.0000,0,0.0000,0,0,4294967295
1086,128.3609,20.2981,139.1829,-0.0175,0.0000,0,0.0000,0,0,4294967295
1087,128.3587,20.2929,139.1529,-0.0175,0.0000,0,0.0000,0,0,4294967295
1088,128.3566,20.2876,139.1229,-0.0175,0.0000,0,0.0000,0,0,4294967295
1089,128.3547,20.2822,139.0929,-0.0175,0.0000,0,0.0000,0,0,4294967295
1090,128.3529,20.2768,139.0629,-0.0175,0.0000,0,0.0000,0,0,4294967295
1091,128.3512,20.2716,139.0328,-0.0175,0.0000,0,0.0000,0,0,4294967295
1092,128.3497,20.2667,139.0028,-0.0175,0.0000,0,0.0000,0,0,4294967295
1093,128.3484,20.2621,138.9728,-0.0175,0.0000,0,0.0000,0,0,4294967295
1094,128.3473,20.2581,138.9427,-0.0175,0.0000,0,0.0000,0,0,4294967295
1095,128.3464,20.2546,138.9127,-0.0176,0.0000,0,0.0000,0,0,4294967295
1096,128.3456,20.2518,138.8827,-0.0176,0.0000,0,0.0000,0,0,4294967295
1097,128.3451,20.2495,138.8526,-0.0176,0.0000,0,0.0000,0,0,4294967295
1098,128.3447,20.2480,138.8226,-0.0176,0.0000,0,0.0000,0,0,4294967295
1099,128.3445,20.2470,138.7925,-0.0176,0.0000,0,0.0000,0,0,4294967295
1100,128.3446,20.2466,138.7625,-0.0176,0.0000,0,0.0000,0,0,4294967295
1101,128.3448,20.2468,138.7324,-0.0176,0.0000,0,0.0000,0,0,4294967295
1102,128.3452,20.2474,138.7023,-0.0176,0.0000,0,0.0000,0,0,4294967295
1103,128.3457,20.2484,138.6723,-0.0176,0.0000,0,0.0000,0,0,4294967295
1104,128.3465,20.2495,138.6422,-0.0176,0.0000,0,0.0000,0,0,4294967295
1105,128.3473,20.2508,138.6122,-0.0176,0.0000,0,0.0000,0,0,4294967295
1106,128.3483,20.2521,138.5821,-0.0176,0.0000,0,0.0000,0,0,4294967295
1107,128.3495,20.2532,138.5520,-0.0176,0.0000,0,0.0000,0,0,4294967295
1108,128.3507,20.2541,138.5219,-0.0176,0.0000,0,0.0000,0,0,4294967295
1109,128.3520,20.2547,138.4919,-0.0176,0.0000,0,0.0000,0,0,4294967295
1110,128.3534,20.2547,138.4618,-0.0176,0.0000,0,0.0000,0,0,4294967295
1111,128.3549,20.2542,138.4317,-0.0176,0.0000,0,0.0000,0,0,4294967295
1112,128.3564,20.2532,138.4016,-0.0176,0.0000,0,0.0000,0,0,4294967295
1113,128.3579,20.2529,138.3716,-0.0176,0.0000,0,0.0000,0,0,4294967295
1114,128.3595,20.2529,138.3416,-0.0176,0.0000,0,0.0000,0,0,4294967295
1115,128.3610,20.2523,138.3116,-0.0176,0.0000,0,0.0000,0,0,4294967295
1116,128.3625,20.2511,138.2815,-0.0176,0.0000,0,0.0000,0,0,4294967295
1117,128.3640,20.2493,138.2515,-0.0176,0.0000,0,0.0000,0,0,4294967295
1118,128.3654,20.2471,138.2215,-0.0176,0.0000,0,0.0000,0,0,4294967295
1119,128.3667,20.2427,138.1915,-0.0176,0.0000,0,0.0000,0,0,4294967295
1120,128.3679,20.2375,138.1614,-0.0176,0.0000,0,0.0000,0,0,4294967295
1121,128.3690,20.2327,138.1313,-0.0176,0.0000,0,0.0000,0,0,4294967295
1122,128.3699,20.2278,138.1013,-0.0176,0.0000,0,0.0000,0,0,4294967295
1123,128.3707,20.2231,138.0712,-0.0176,0.0000,0,0.0000,0,0,4294967295
1124,128.3714,20.2185,138.0411,-0.0176,0.0000,0,0.0000,0,0,4294967295
1125,128.3719,20.2143,138.0110,-0.0176,0.0000,0,0.0000,0,0,4294967295
1126,128.3722,20.2105,137.9809,-0.0176,0.0000,0,0.0000,0,0,4294967295
1127,128.3723,20.2072,137.9509,-0.0176,0.0000,0,0.0000,0,0,4294967295
1128,128.3723,20.2045,137.9208,-0.0176,0.0000,0,0.0000,0,0,4294967295
1129,128.3720,20.2024,137.8907,-0.0176,0.0000,0,0.0000,0,0,4294967295
1130,128.3716,20.2010,137.8607,-0.0176,0.0000,0,0.0000,0,0,4294967295
1131,128.3709,20.2002,137.8306,-0.0176,0.0000,0,0.0000,0,0,4294967295
1132,128.3701,20.2001,137.8006,-0.0177,0.0000,0,0.0000,0,0,4294967295
1133,128.3691,20.2005,137.7705,-0.0177,0.0000,0,0.0000,0,0,4294967295
1134,128.3679,20.2013,137.7405,-0.0177,0.0000,0,0.0000,0,0,4294967295
1135,128.3665,20.2026,137.7104,-0.0177,0.0000,0,0.0000,0,0,4294967295
1136,128.3649,20.2043,137.6804,-0.0177,0.0000,0,0.0000,0,0,4294967295
1137,128.3632,20.2061,137.6504,-0.0177,0.0000,0,0.0000,0,0,4294967295
1138,128.3614,20.2079,137.6203,-0.0177,0.0000,0,0.0000,0,0,4294967295
1139,128.3594,20.2097,137.5903,-0.0177,0.0000,0,0.0000,0,0,4294967295
1140,128.3573,20.2114,137.5603,-0.0177,0.0000,0,0.0000,0,0,4294967295
1141,128.3551,20.2127,137.5302,-0.0177,0.0000,0,0.0000,0,0,4294967295
1142,128.3528,20.2137,137.5002,-0.0177,0.0000,0,0.0000,0,0,4294967295
1143,128.3504,20.2141,137.4702,-0.0177,0.0000,0,0.0000,0,0,4294967295
1144,128.3480,20.2140,137.4402,-0.0177,0.0000,0,0.0000,0,0,4294967295
1145,128.3456,20.2133,137.4101,-0.0177,0.0000,0,0.0000,0,0,4294967295
1146,128.3433,20.2133,137.3802,-0.0177,0.0000,0,0.0000,0,0,4294967295
1147,128.3410,20.2139,137.3503,-0.0177,0.0000,0,0.0000,0,0,4294967295
1148,128.3389,20.2138,137.3205,-0.0178,0.0000,0,0.0000,0,0,4294967295
1149,128.3367,20.2131,137.2907,-0.0178,0.0000,0,0.0000,0,0,4294967295
1150,128.3346,20.2119,137.2608,-0.0178,0.0000,0,0.0000,0,0,4294967295
1151,128.3326,20.2102,137.2310,-0.0178,0.0000,0,0.0000,0,0,4294967295
1152,128.3306,20.2083,137.2012,-0.0178,0.0000,0,0.0000,0,0,4294967295
1153,128.3288,20.2047,137.1712,-0.0178,0.0000,0,0.0000,0,0,4294967295
1154,128.3269,20.1997,137.1412,-0.0179,0.0000,0,0.0000,0,0,4294967295
1155,128.3253,20.1953,137.1112,-0.0179,0.0000,0,0.0000,0,0,4294967295
1156,128.3239,20.1911,137.0811,-0.0179,0.0000,0,0.0000,0,0,4294967295
1157,128.3225,20.1871,137.0511,-0.0179,0.0000,0,0.0000,0,0,4294967295
1158,128.3214,20.1835,137.0211,-0.0179,0.0000,0,0.0000,0,0,4294967295
1159,128.3204,20.1803,136.9910,-0.0179,0.0000,0,0.0000,0,0,4294967295
1160,128.3197,20.1777,136.9610,-0.0179,0.0000,0,0.0000,0,0,4294967295
1161,128.3191,20.1757,136.9309,-0.0179,0.0000,0,0.0000,0,0,4294967295
1162,128.3187,20.1743,136.9008,-0.0180,0.0000,0,0.0000,0,0,4294967295
1163,128.3185,20.1736,136.8708,-0.0180,0.0000,0,0.0000,0,0,4294967295
1164,128.3185,20.1735,136.8407,-0.0180,0.0000,0,0.0000,0,0,4294967295
1165,128.3187,20.1740,136.8107,-0.0180,0.0000,0,0.0000,0,0,4294967295
1166,128.3191,20.1750,136.7806,-0.0180,0.0000,0,0.0000,0,0,4294967295
1167,128.3197,20.1765,136.7505,-0.0180,0.0000,0,0.0000,0,0,4294967295
1168,128.3204,20.1784,136.7204,-0.0180,0.0000,0,0.0000,0,0,4294967295
1169,128.3213,20.1806,136.6904,-0.0181,0.0000,0,0.0000,0,0,4294967295
1170,128.3224,20.1829,136.6603,-0.0181,0.0000,0,0.0000,0,0,4294967295
1171,128.3235,20.1852,136.6302,-0.0181,0.0000,0,0.0000,0,0,4294967295
1172,128.3249,20.1875,136.6001,-0.0181,0.0000,0,0.0000,0,0,4294967295
1173,128.3263,20.1895,136.5700,-0.0181,0.0000,0,0.0000,0,0,4294967295
1174,128.3278,20.1912,136.5399,-0.0181,0.0000,0,0.0000,0,0,4294967295
1175,128.3294,20.1924,136.5098,-0.0181,0.0000,0,0.0000,0,0,4294967295
1176,128.3311,20.1932,136.4797,-0.0182,0.0000,0,0.0000,0,0,4294967295
1177,128.3328,20.1933,136.4496,-0.0182,0.0000,0,0.0000,0,0,4294967295
1178,128.3345,20.1929,136.4195,-0.0182,0.0000,0,0.0000,0,0,4294967295
1179,128.3365,20.1929,136.3895,-0.0182,0.0000,0,0.0000,0,0,4294967295
1180,128.3385,20.1934,136.3596,-0.0182,0.0000,0,0.0000,0,0,4294967295
1181,128.3406,20.1934,136.3298,-0.0183,0.0000,0,0.0000,0,0,4294967295
1182,128.3426,20.1929,136.3000,-0.0183,0.0000,0,0.0000,0,0,4294967295
1183,128.3445,20.1919,136.2701,-0.0183,0.0000,0,0.0000,0,0,4294967295
1184,128.3463,20.1904,136.2403,-0.0184,0.0000,0,0.0000,0,0,4294967295
1185,128.3481,20.1887,136.2105,-0.0184,0.0000,0,0.0000,0,0,4294967295
1186,128.3497,20.1868,136.1806,-0.0184,0.0000,0,0.0000,0,0,4294967295
1187,128.3512,20.1839,136.1507,-0.0185,0.0000,0,0.0000,0,0,4294967295
1188,128.3524,20.1803,136.1207,-0.0185,0.0000,0,0.0000,0,0,4294967295
1189,128.3535,20.1773,136.0907,-0.0185,0.0000,0,0.0000,0,0,4294967295
1190,128.3545,20.1746,136.0607,-0.0185,0.0000,0,0.0000,0,0,4294967295
1191,128.3553,20.1723,136.0307,-0.0186,0.0000,0,0.0000,0,0,4294967295
1192,128.3559,20.1705,136.0007,-0.0186,0.0000,0,0.0000,0,0,4294967295
1193,128.3563,20.1692,135.9707,-0.0186,0.0000,0,0.0000,0,0,4294967295
1194,128.3565,20.1685,135.9407,-0.0187,0.0000,0,0.0000,0,0,4294967295
1195,128.3566,20.1685,135.9107,-0.0187,0.0000,0,0.0000,0,0,4294967295
1196,128.3564,20.1691,135.8807,-0.0187,0.0000,0,0.0000,0,0,4294967295
1197,128.3561,20.1704,135.8508,-0.0188,0.0000,0,0.0000,0,0,4294967295
1198,128.3555,20.1722,135.8208,-0.0188,0.0000,0,0.0000,0,0,4294967295
1199,128.3548,20.1746,135.7908,-0.0188,0.0000,0,0.0000,0,0,4294967295
1200,128.3539,20.1773,135.7608,-0.0189,0.0000,0,0.0000,0,0,4294967295
1201,128.3529,20.1805,135.7309,-0.0189,0.0000,0,0.0000,0,0,4294967295
1202,128.3516,20.1838,135.7009,-0.0189,0.0000,0,0.0000,0,0,4294967295
1203,128.3503,20.1873,135.6710,-0.0190,0.0000,0,0.0000,0,0,4294967295
1204,128.3487,20.1908,135.6410,-0.0190,0.0000,0,0.0000,0,0,4294967295
1205,128.3471,20.1941,135.6111,-0.0190,0.0000,0,0.0000,0,0,4294967295
1206,128.3453,20.1972,135.5811,-0.0190,0.0000,0,0.0000,0,0,4294967295
1207,128.3435,20.1999,135.5512,-0.0191,0.0000,0,0.0000,0,0,4294967295
1208,128.3416,20.2021,135.5212,-0.0191,0.0000,0,0.0000,0,0,4294967295
1209,128.3396,20.2038,135.4913,-0.0191,0.0000,0,0.0000,0,0,4294967295
1210,128.3376,20.2050,135.4613,-0.0192,0.0000,0,0.0000,0,0,4294967295
1211,128.3355,20.2054,135.4314,-0.0192,0.0000,0,0.0000,0,0,4294967295
1212,128.3336,20.2057,135.4015,-0.0192,0.0000,0,0.0000,0,0,4294967295
1213,128.3319,20.2066,135.3718,-0.0193,0.0000,0,0.0000,0,0,4294967295
1214,128.3302,20.2068,135.3421,-0.0193,0.0000,0,0.0000,0,0,4294967295
1215,128.3286,20.2065,135.3124,-0.0194,0.0000,0,0.0000,0,0,4294967295
1216,128.3271,20.2057,135.2827,-0.0194,0.0000,0,0.0000,0,0,4294967295
1217,128.3256,20.2045,135.2530,-0.0195,0.0000,0,0.0000,0,0,4294967295
1218,128.3243,20.2031,135.2233,-0.0195,0.0000,0,0.0000,0,0,4294967295
1219,128.3231,20.2015,135.1936,-0.0196,0.0000,0,0.0000,0,0,4294967295
1220,128.3220,20.1999,135.1639,-0.0196,0.0000,0,0.0000,0,0,4294967295
1221,128.3209,20.1976,135.1341,-0.0197,0.0000,0,0.0000,0,0,4294967295
1222,128.3201,20.1958,135.1043,-0.0197,0.0000,0,0.0000,0,0,4294967295
1223,128.3194,20.1943,135.0746,-0.0198,0.0000,0,0.0000,0,0,4294967295
1224,128.3189,20.1933,135.0448,-0.0198,0.0000,0,0.0000,0,0,4294967295
1225,128.3186,20.1928,135.0149,-0.0199,0.0000,0,0.0000,0,0,4294967295
1226,128.3185,20.1928,134.9851,-0.0199,0.0000,0,0.0000,0,0,4294967295
1227,128.3185,20.1935,134.9553,-0.0200,0.0000,0,0.0000,0,0,4294967295
1228,128.3188,20.1948,134.9255,-0.0200,0.0000,0,0.0000,0,0,4294967295
1229,128.3192,20.1967,134.8957,-0.0201,0.0000,0,0.0000,0,0,4294967295
1230,128.3199,20.1992,134.8659,-0.0201,0.0000,0,0.0000,0,0,4294967295
1231,128.3207,20.2023,134.8360,-0.0202,0.0000,0,0.0000,0,0,4294967295
1232,128.3217,20.2059,134.8062,-0.0202,0.0000,0,0.0000,0,0,4294967295
1233,128.3229,20.2099,134.7764,-0.0203,0.0000,0,0.0000,0,0,4294967295
1234,128.3242,20.2142,134.7465,-0.0203,0.0000,0,0.0000,0,0,4294967295
1235,128.3257,20.2188,134.7167,-0.0204,0.0000,0,0.0000,0,0,4294967295
1236,128.3273,20.2233,134.6869,-0.0204,0.0000,0,0.0000,0,0,4294967295
1237,128.3291,20.2279,134.6570,-0.0205,0.0000,0,0.0000,0,0,4294967295
1238,128.3309,20.2323,134.6272,-0.0205,0.0000,0,0.0000,0,0,4294967295
1239,128.3329,20.2364,134.5973,-0.0206,0.0000,0,0.0000,0,0,4294967295
1240,128.3350,20.2401,134.5675,-0.0206,0.0000,0,0.0000,0,0,4294967295
1241,128.3371,20.2433,134.5376,-0.0207,0.0000,0,0.0000,0,0,4294967295
1242,128.3393,20.2460,134.5078,-0.0207,0.0000,0,0.0000,0,0,4294967295
1243,128.3415,20.2481,134.4779,-0.0208,0.0000,0,0.0000,0,0,4294967295
1244,128.3437,20.2495,134.4480,-0.0208,0.0000,0,0.0000,0,0,4294967295
1245,128.3463,20.2524,134.4185,-0.0209,0.0000,0,0.0000,0,0,4294967295
1246,128.3492,20.2558,134.3896,-0.0209,0.0000,0,0.0000,0,0,4294967295
1247,128.3520,20.2587,134.3607,-0.0210,0.0000,0,0.0000,0,0,4294967295
1248,128.3547,20.2610,134.3319,-0.0211,0.0000,0,0.0000,0,0,4294967295
1249,128.3573,20.2629,134.3030,-0.0212,0.0000,0,0.0000,0,0,4294967295
1250,128.3599,20.2645,134.2741,-0.0213,0.0000,0,0.0000,0,0,4294967295
1251,128.3623,20.2659,134.2453,-0.0214,0.0000,0,0.0000,0,0,4294967295
1252,128.3646,20.2672,134.2164,-0.0215,0.0000,0,0.0000,0,0,4294967295
1253,128.3668,20.2678,134.1874,-0.0216,0.0000,0,0.0000,0,0,4294967295
1254,128.3689,20.2687,134.1583,-0.0217,0.0000,0,0.0000,0,0,4294967295
1255,128.3707,20.2698,134.1293,-0.0218,0.0000,0,0.0000,0,0,4294967295
1256,128.3725,20.2713,134.1003,-0.0219,0.0000,0,0.0000,0,0,4294967295
1257,128.3740,20.2732,134.0712,-0.0220,0.0000,0,0.0000,0,0,4294967295
1258,128.3754,20.2756,134.0422,-0.0221,0.0000,0,0.0000,0,0,4294967295
1259,128.3766,20.2786,134.0132,-0.0221,0.0000,0,0.0000,0,0,4294967295
1260,128.3776,20.2821,133.9842,-0.0222,0.0000,0,0.0000,0,0,4294967295
1261,128.3784,20.2863,133.9552,-0.0223,0.0000,0,0.0000,0,0,4294967295
1262,128.3791,20.2910,133.9262,-0.0224,0.0000,0,0.0000,0,0,4294967295
1263,128.3795,20.2964,133.8972,-0.0225,0.0000,0,0.0000,0,0,4294967295
1264,128.3798,20.3023,133.8682,-0.0226,0.0000,0,0.0000,0,0,4294967295
1265,128.3799,20.3087,133.8392,-0.0227,0.0000,0,0.0000,0,0,4294967295
1266,128.3798,20.3154,133.8102,-0.0228,0.0000,0,0.0000,0,0,4294967295
1267,128.3796,20.3224,133.7812,-0.0229,0.0000,0,0.0000,0,0,4294967295
1268,128.3792,20.3297,133.7522,-0.0230,0.0000,0,0.0000,0,0,4294967295
1269,128.3787,20.3369,133.7233,-0.0231,0.0000,0,0.0000,0,0,4294967295
1270,128.3780,20.3442,133.6943,-0.0232,0.0000,0,0.0000,0,0,4294967295
1271,128.3773,20.3513,133.6653,-0.0233,0.0000,0,0.0000,0,0,4294967295
