# call qx qy qz carve_dist ground_y open_to_sky path_m path_measured darkness roof_y
8927 783.292 45.097 252.482 -0.944290 57.808 0 24.381 1 0.922665 48.352
8928 783.292 45.097 252.482 -0.944290 57.808 0 24.381 1 0.922665 48.352
8929 783.317 45.104 252.470 -0.944641 57.811 0 24.409 1 0.926184 48.360
8930 783.317 45.104 252.470 -0.944641 57.811 0 24.409 1 0.926184 48.360
8931 783.317 45.104 252.470 -0.944641 57.811 0 24.409 1 0.926184 48.360
8932 783.317 45.104 252.470 -0.944641 57.811 0 24.409 1 0.926184 48.360
8933 783.317 45.104 252.470 -0.944641 57.811 0 24.409 1 0.926184 48.360
8934 783.317 45.104 252.470 -0.944641 57.811 0 24.409 1 0.926184 48.360
8935 783.341 45.112 252.458 -0.944508 57.814 0 24.438 1 0.929712 48.367
8936 783.341 45.112 252.458 -0.944508 57.814 0 24.438 1 0.929712 48.367
8937 783.366 45.119 252.446 -0.944584 57.817 0 24.466 1 0.933239 48.374
8938 783.366 45.119 252.446 -0.944584 57.817 0 24.466 1 0.933239 48.374
8939 783.366 45.119 252.446 -0.944584 57.817 0 24.466 1 0.933239 48.374
8940 783.390 45.126 252.434 -0.944775 57.820 0 24.494 1 0.936764 48.382
8941 783.390 45.126 252.434 -0.944775 57.820 0 24.494 1 0.936764 48.382
8942 783.390 45.126 252.434 -0.944775 57.820 0 24.494 1 0.936764 48.382
8943 783.390 45.126 252.434 -0.944775 57.820 0 24.494 1 0.936764 48.382
8944 783.415 45.134 252.422 -0.944939 57.823 0 24.522 1 0.940287 48.389
8945 783.415 45.134 252.422 -0.944939 57.823 0 24.522 1 0.940287 48.389
8946 783.415 45.134 252.422 -0.944939 57.823 0 24.522 1 0.940287 48.389
8947 783.439 45.141 252.410 -0.945103 57.827 0 24.550 1 0.943810 48.396
8948 783.439 45.141 252.410 -0.945103 57.827 0 24.550 1 0.943810 48.396
8949 783.439 45.141 252.410 -0.945103 57.827 0 24.550 1 0.943810 48.396
8950 783.439 45.141 252.410 -0.945103 57.827 0 24.550 1 0.943810 48.396
8951 783.439 45.141 252.410 -0.945103 57.827 0 24.550 1 0.943810 48.396
8952 783.463 45.149 252.398 -0.945263 57.830 0 24.579 1 0.947332 48.403
8953 783.463 45.149 252.398 -0.945263 57.830 0 24.579 1 0.947332 48.403
8954 783.463 45.149 252.398 -0.945263 57.830 0 24.579 1 0.947332 48.403
8955 783.463 45.149 252.398 -0.945263 57.830 0 24.579 1 0.947332 48.403
8956 783.488 45.156 252.386 -0.945431 57.833 0 24.607 1 0.950857 48.411
8957 783.512 45.164 252.375 -0.945595 57.836 0 24.635 1 0.954380 48.418
8958 783.512 45.164 252.375 -0.945595 57.836 0 24.635 1 0.954380 48.418
8959 783.512 45.164 252.375 -0.945595 57.836 0 24.635 1 0.954380 48.418
8960 783.512 45.164 252.375 -0.945595 57.836 0 24.635 1 0.954380 48.418
8961 783.512 45.164 252.375 -0.945595 57.836 0 24.635 1 0.954380 48.418
8962 783.537 45.171 252.363 -0.945755 57.839 0 24.663 1 0.957903 48.425
8963 783.537 45.171 252.363 -0.945755 57.839 0 24.663 1 0.957903 48.425
8964 783.537 45.171 252.363 -0.945755 57.839 0 24.663 1 0.957903 48.425
8965 783.561 45.178 252.351 -0.945923 57.842 0 24.691 1 0.961426 48.433
8966 783.561 45.178 252.351 -0.945923 57.842 0 24.691 1 0.961426 48.433
8967 783.561 45.178 252.351 -0.945923 57.842 0 24.691 1 0.961426 48.433
8968 783.585 45.186 252.339 -0.946087 57.845 0 24.720 1 0.964951 48.440
8969 783.585 45.186 252.339 -0.946087 57.845 0 24.720 1 0.964951 48.440
8970 783.610 45.193 252.327 -0.946247 57.849 0 24.748 1 0.968473 48.447
8971 783.610 45.193 252.327 -0.946247 57.849 0 24.748 1 0.968473 48.447
8972 783.634 45.201 252.315 -0.946415 57.852 0 24.776 1 0.971996 48.454
8973 783.634 45.201 252.315 -0.946415 57.852 0 24.776 1 0.971996 48.454
8974 783.659 45.208 252.303 -0.946579 57.855 0 24.804 1 0.975519 48.462
8975 783.683 45.216 252.291 -0.946739 57.858 0 24.832 1 0.979042 48.469
8976 783.708 45.223 252.279 -0.946903 57.861 0 24.861 1 0.982567 48.476
8977 783.732 45.231 252.267 -0.947071 57.864 0 24.889 1 0.986090 48.483
8978 783.732 45.231 252.267 -0.947071 57.864 0 24.889 1 0.986090 48.483
8979 783.732 45.231 252.267 -0.947071 57.864 0 24.889 1 0.986090 48.483
8980 783.756 45.238 252.255 -0.947231 57.868 0 24.917 1 0.989613 48.491
8981 783.756 45.238 252.255 -0.947231 57.868 0 24.917 1 0.989613 48.491
8982 783.781 45.245 252.243 -0.947395 57.871 0 24.945 1 0.993135 48.498
8983 783.781 45.245 252.243 -0.947395 57.871 0 24.945 1 0.993135 48.498
8984 783.805 45.253 252.231 -0.947563 57.874 0 24.973 1 0.996660 48.505
8985 783.830 45.260 252.219 -0.947727 57.877 0 25.001 1 1.000000 48.513
8986 783.854 45.268 252.207 -0.947887 57.880 0 25.030 1 1.000000 48.520
8987 783.878 45.275 252.195 -0.948051 57.883 0 25.058 1 1.000000 48.527
8988 783.878 45.275 252.195 -0.948051 57.883 0 25.058 1 1.000000 48.527
8989 783.878 45.275 252.195 -0.948051 57.883 0 25.058 1 1.000000 48.527
8990 783.903 45.283 252.183 -0.948215 57.886 0 25.086 1 1.000000 48.534
8991 783.927 45.290 252.171 -0.948383 57.890 0 25.114 1 1.000000 48.542
8992 783.927 45.290 252.171 -0.948383 57.890 0 25.114 1 1.000000 48.542
8993 783.952 45.298 252.159 -0.948544 57.893 0 25.142 1 1.000000 48.549
8994 783.952 45.298 252.159 -0.948544 57.893 0 25.142 1 1.000000 48.549
8995 783.976 45.305 252.147 -0.948711 57.896 0 25.171 1 1.000000 48.556
8996 783.976 45.305 252.147 -0.948711 57.896 0 25.171 1 1.000000 48.556
8997 784.000 45.312 252.135 -0.948875 57.899 0 25.199 1 1.000000 48.564
8998 784.025 45.320 252.123 -0.949039 57.902 0 25.227 1 1.000000 48.571
8999 784.025 45.320 252.123 -0.949039 57.902 0 25.227 1 1.000000 48.571
9000 784.050 45.327 252.111 -0.948513 57.905 0 25.255 1 1.000000 48.578
9001 784.050 45.327 252.111 -0.948513 57.905 0 25.255 1 1.000000 48.578
9002 784.074 45.334 252.099 -0.948292 57.908 0 25.284 1 1.000000 48.585
9003 784.099 45.341 252.087 -0.948074 57.912 0 25.312 1 1.000000 48.593
9004 784.099 45.341 252.087 -0.948074 57.912 0 25.312 1 1.000000 48.593
9005 784.124 45.348 252.075 -0.947857 57.915 0 25.340 1 1.000000 48.600
9006 784.148 45.355 252.062 -0.947643 57.918 0 25.369 1 1.000000 48.607
9007 784.148 45.355 252.062 -0.947643 57.918 0 25.369 1 1.000000 48.607
9008 784.173 45.362 252.050 -0.947426 57.921 0 25.397 1 1.000000 48.615
9009 784.198 45.369 252.038 -0.947212 57.924 0 25.426 1 1.000000 48.622
9010 784.198 45.369 252.038 -0.947212 57.924 0 25.426 1 1.000000 48.622
9011 784.222 45.376 252.026 -0.946999 57.927 0 25.454 1 1.000000 48.629
9012 784.222 45.376 252.026 -0.946999 57.927 0 25.454 1 1.000000 48.629
9013 784.247 45.384 252.014 -0.946777 57.930 0 25.482 1 1.000000 48.637
9014 784.247 45.384 252.014 -0.946777 57.930 0 25.482 1 1.000000 48.637
9015 784.272 45.391 252.002 -0.946564 57.934 0 25.511 1 1.000000 48.644
9016 784.272 45.391 252.002 -0.946564 57.934 0 25.511 1 1.000000 48.644
9017 784.297 45.398 251.990 -0.946346 57.937 0 25.539 1 1.000000 48.651
9018 784.321 45.405 251.979 -0.946129 57.940 0 25.567 1 1.000000 48.659
9019 784.346 45.412 251.967 -0.945915 57.943 0 25.596 1 1.000000 48.666
9020 784.346 45.412 251.967 -0.945915 57.943 0 25.596 1 1.000000 48.666
9021 784.371 45.419 251.955 -0.945698 57.946 0 25.624 1 1.000000 48.673
9022 784.395 45.426 251.943 -0.945477 57.949 0 25.652 1 1.000000 48.681
9023 784.395 45.426 251.943 -0.945477 57.949 0 25.652 1 1.000000 48.681
9024 784.420 45.433 251.931 -0.945263 57.952 0 25.681 1 1.000000 48.688
9025 784.420 45.433 251.931 -0.945263 57.952 0 25.681 1 1.000000 48.688
9026 784.445 45.441 251.919 -0.945377 57.955 0 25.709 1 1.000000 48.695
9027 784.469 45.448 251.907 -0.945427 57.958 0 25.737 1 1.000000 48.703
9028 784.469 45.448 251.907 -0.945427 57.958 0 25.737 1 1.000000 48.703
9029 784.494 45.455 251.895 -0.945477 57.961 0 25.766 1 1.000000 48.710
9030 784.494 45.455 251.895 -0.945477 57.961 0 25.766 1 1.000000 48.710
9031 784.518 45.463 251.883 -0.945530 57.964 0 25.794 1 1.000000 48.717
9032 784.543 45.470 251.871 -0.945580 57.968 0 25.822 1 1.000000 48.725
9033 784.567 45.477 251.859 -0.945629 57.971 0 25.850 1 1.000000 48.732
9034 784.592 45.485 251.847 -0.945679 57.974 0 25.879 1 1.000000 48.739
9035 784.592 45.485 251.847 -0.945679 57.974 0 25.879 1 1.000000 48.739
9036 784.592 45.485 251.847 -0.945679 57.974 0 25.879 1 1.000000 48.739
9037 784.616 45.492 251.835 -0.945728 57.977 0 25.907 1 1.000000 48.746
9038 784.641 45.499 251.823 -0.945778 57.980 0 25.935 1 1.000000 48.754
9039 784.665 45.507 251.811 -0.945827 57.983 0 25.963 1 1.000000 48.761
9040 784.690 45.514 251.799 -0.945881 57.986 0 25.992 1 1.000000 48.768
9041 784.690 45.514 251.799 -0.945881 57.986 0 25.992 1 1.000000 48.768
9042 784.715 45.522 251.787 -0.945927 57.989 0 26.020 1 1.000000 48.776
9043 784.739 45.529 251.776 -0.945976 57.992 0 26.048 1 1.000000 48.783
9044 784.764 45.536 251.764 -0.946030 57.995 0 26.076 1 1.000000 48.790
9045 784.764 45.536 251.764 -0.946030 57.995 0 26.076 1 1.000000 48.790
9046 784.788 45.544 251.752 -0.946075 57.998 0 26.105 1 1.000000 48.797
9047 784.788 45.544 251.752 -0.946075 57.998 0 26.105 1 1.000000 48.797
9048 784.813 45.551 251.740 -0.946125 58.001 0 26.133 1 1.000000 48.805
9049 784.813 45.551 251.740 -0.946125 58.001 0 26.133 1 1.000000 48.805
9050 784.837 45.558 251.728 -0.946178 58.004 0 26.161 1 1.000000 48.812
9051 784.862 45.566 251.716 -0.946224 58.007 0 26.189 1 1.000000 48.819
9052 784.862 45.566 251.716 -0.946224 58.007 0 26.189 1 1.000000 48.819
9053 784.886 45.573 251.704 -0.946278 58.011 0 26.218 1 1.000000 48.827
9054 784.886 45.573 251.704 -0.946278 58.011 0 26.218 1 1.000000 48.827
9055 784.911 45.580 251.692 -0.946327 58.014 0 26.246 1 1.000000 48.834
9056 784.935 45.588 251.680 -0.946377 58.017 0 26.274 1 1.000000 48.841
9057 784.935 45.588 251.680 -0.946377 58.017 0 26.274 1 1.000000 48.841
9058 784.960 45.595 251.668 -0.946426 58.020 0 26.302 1 1.000000 48.849
9059 784.960 45.595 251.668 -0.946426 58.020 0 26.302 1 1.000000 48.849
9060 785.009 45.610 251.644 -0.946526 58.026 0 26.359 1 1.000000 48.863
9061 785.034 45.617 251.632 -0.946575 58.029 0 26.387 1 1.000000 48.870
9062 785.034 45.617 251.632 -0.946575 58.029 0 26.387 1 1.000000 48.870
9063 785.058 45.624 251.620 -0.946625 58.032 0 26.415 1 1.000000 48.878
9064 785.058 45.624 251.620 -0.946625 58.032 0 26.415 1 1.000000 48.878
9065 785.083 45.632 251.608 -0.946674 58.035 0 26.444 1 1.000000 48.885
9066 785.107 45.639 251.597 -0.946724 58.038 0 26.472 1 1.000000 48.892
9067 785.107 45.639 251.597 -0.946724 58.038 0 26.472 1 1.000000 48.892
9068 785.132 45.646 251.585 -0.946777 58.041 0 26.500 1 1.000000 48.900
9069 785.132 45.646 251.585 -0.946777 58.041 0 26.500 1 1.000000 48.900
9070 785.156 45.654 251.573 -0.946823 58.044 0 26.528 1 1.000000 48.907
9071 785.181 45.661 251.561 -0.946877 58.047 0 26.557 1 1.000000 48.914
9072 785.181 45.661 251.561 -0.946877 58.047 0 26.557 1 1.000000 48.914
9073 785.205 45.668 251.549 -0.946926 58.050 0 26.585 1 1.000000 48.922
9074 785.205 45.668 251.549 -0.946926 58.050 0 26.585 1 1.000000 48.922
9075 785.230 45.676 251.538 -0.947639 58.053 0 26.613 1 1.000000 48.929
9076 785.230 45.676 251.538 -0.947639 58.053 0 26.613 1 1.000000 48.929
9077 785.254 45.684 251.526 -0.948311 58.056 0 26.641 1 1.000000 48.936
9078 785.254 45.684 251.526 -0.948311 58.056 0 26.641 1 1.000000 48.936
9079 785.279 45.692 251.515 -0.948982 58.059 0 26.669 1 1.000000 48.943
9080 785.279 45.692 251.515 -0.948982 58.059 0 26.669 1 1.000000 48.943
9081 785.303 45.700 251.504 -0.949654 58.061 0 26.697 1 1.000000 48.950
9082 785.303 45.700 251.504 -0.949654 58.061 0 26.697 1 1.000000 48.950
9083 785.327 45.708 251.493 -0.950325 58.064 0 26.725 1 1.000000 48.958
9084 785.352 45.716 251.481 -0.950996 58.067 0 26.753 1 1.000000 48.965
9085 785.377 45.723 251.470 -0.950565 58.070 0 26.781 1 1.000000 48.972
9086 785.377 45.723 251.470 -0.950565 58.070 0 26.781 1 1.000000 48.972
9087 785.402 45.728 251.458 -0.948639 58.073 0 26.810 1 1.000000 48.980
9088 785.402 45.728 251.458 -0.948639 58.073 0 26.810 1 1.000000 48.980
9089 785.427 45.734 251.445 -0.947426 58.076 0 26.839 1 1.000000 48.987
9090 785.452 45.742 251.434 -0.947296 58.079 0 26.867 1 1.000000 48.994
9091 785.452 45.742 251.434 -0.947296 58.079 0 26.867 1 1.000000 48.994
9092 785.477 45.749 251.422 -0.947262 58.082 0 26.895 1 1.000000 49.002
9093 785.477 45.749 251.422 -0.947262 58.082 0 26.895 1 1.000000 49.002
9094 785.502 45.756 251.410 -0.947235 58.085 0 26.924 1 1.000000 49.009
9095 785.502 45.756 251.410 -0.947235 58.085 0 26.924 1 1.000000 49.009
9096 785.526 45.764 251.398 -0.947205 58.088 0 26.952 1 1.000000 49.016
9097 785.526 45.764 251.398 -0.947205 58.088 0 26.952 1 1.000000 49.016
9098 785.551 45.771 251.386 -0.947178 58.091 0 26.980 1 1.000000 49.024
9099 785.551 45.771 251.386 -0.947178 58.091 0 26.980 1 1.000000 49.024
9100 785.551 45.771 251.386 -0.947178 58.091 0 26.980 1 1.000000 49.024
9101 785.575 45.778 251.374 -0.947147 58.094 0 27.009 1 1.000000 49.031
9102 785.600 45.785 251.362 -0.947121 58.097 0 27.037 1 1.000000 49.038
9103 785.600 45.785 251.362 -0.947121 58.097 0 27.037 1 1.000000 49.038
9104 785.625 45.793 251.350 -0.947094 58.100 0 27.065 1 1.000000 49.046
9105 785.625 45.793 251.350 -0.947094 58.100 0 27.065 1 1.000000 49.046
9106 785.649 45.800 251.338 -0.947067 58.104 0 27.094 1 1.000000 49.053
9107 785.674 45.807 251.326 -0.947041 58.107 0 27.122 1 1.000000 49.060
9108 785.674 45.807 251.326 -0.947041 58.107 0 27.122 1 1.000000 49.060
9109 785.698 45.815 251.314 -0.947010 58.110 0 27.150 1 1.000000 49.068
9110 785.698 45.815 251.314 -0.947010 58.110 0 27.150 1 1.000000 49.068
9111 785.723 45.822 251.302 -0.946983 58.113 0 27.178 1 1.000000 49.075
9112 785.748 45.829 251.290 -0.946953 58.116 0 27.207 1 1.000000 49.082
9113 785.748 45.829 251.290 -0.946953 58.116 0 27.207 1 1.000000 49.082
9114 785.748 45.829 251.290 -0.946953 58.116 0 27.207 1 1.000000 49.082
9115 785.772 45.836 251.278 -0.946930 58.119 0 27.235 1 1.000000 49.089
9116 785.797 45.844 251.266 -0.946899 58.122 0 27.263 1 1.000000 49.097
9117 785.821 45.851 251.254 -0.946873 58.125 0 27.292 1 1.000000 49.104
9118 785.821 45.851 251.254 -0.946873 58.125 0 27.292 1 1.000000 49.104
9119 785.846 45.858 251.242 -0.946842 58.128 0 27.320 1 1.000000 49.111
9120 785.846 45.858 251.242 -0.946842 58.128 0 27.320 1 1.000000 49.111
9121 785.871 45.866 251.230 -0.946815 58.131 0 27.348 1 1.000000 49.119
9122 785.871 45.866 251.230 -0.946815 58.131 0 27.348 1 1.000000 49.119
9123 785.895 45.873 251.218 -0.946789 58.134 0 27.376 1 1.000000 49.126
9124 785.895 45.873 251.218 -0.946789 58.134 0 27.376 1 1.000000 49.126
9125 785.920 45.880 251.206 -0.946762 58.137 0 27.405 1 1.000000 49.133
9126 785.920 45.880 251.206 -0.946762 58.137 0 27.405 1 1.000000 49.133
9127 785.944 45.887 251.195 -0.946732 58.140 0 27.433 1 1.000000 49.141
9128 785.944 45.887 251.195 -0.946732 58.140 0 27.433 1 1.000000 49.141
9129 785.969 45.895 251.183 -0.946705 58.143 0 27.461 1 1.000000 49.148
9130 785.969 45.895 251.183 -0.946705 58.143 0 27.461 1 1.000000 49.148
9131 785.993 45.902 251.171 -0.947109 58.146 0 27.490 1 1.000000 49.155
9132 785.993 45.902 251.171 -0.947109 58.146 0 27.490 1 1.000000 49.155
9133 786.018 45.910 251.159 -0.947147 58.149 0 27.518 1 1.000000 49.162
9134 786.042 45.917 251.147 -0.947395 58.152 0 27.546 1 1.000000 49.170
9135 786.067 45.925 251.135 -0.947636 58.155 0 27.574 1 1.000000 49.177
9136 786.067 45.925 251.135 -0.947636 58.155 0 27.574 1 1.000000 49.177
9137 786.091 45.932 251.123 -0.947880 58.158 0 27.602 1 1.000000 49.184
9138 786.091 45.932 251.123 -0.947880 58.158 0 27.602 1 1.000000 49.184
9139 786.116 45.940 251.111 -0.948120 58.161 0 27.630 1 1.000000 49.192
9140 786.116 45.940 251.111 -0.948120 58.161 0 27.630 1 1.000000 49.192
9141 786.140 45.947 251.099 -0.948074 58.164 0 27.659 1 1.000000 49.199
9142 786.165 45.954 251.088 -0.948040 58.167 0 27.687 1 1.000000 49.206
9143 786.165 45.954 251.088 -0.948040 58.167 0 27.687 1 1.000000 49.206
9144 786.189 45.961 251.076 -0.948009 58.170 0 27.715 1 1.000000 49.213
9145 786.214 45.969 251.064 -0.947983 58.173 0 27.744 1 1.000000 49.221
9146 786.214 45.969 251.064 -0.947983 58.173 0 27.744 1 1.000000 49.221
9147 786.239 45.976 251.052 -0.947952 58.176 0 27.772 1 1.000000 49.228
9148 786.263 45.983 251.040 -0.947918 58.179 0 27.800 1 1.000000 49.235
9149 786.263 45.983 251.040 -0.947918 58.179 0 27.800 1 1.000000 49.235
9150 786.288 45.991 251.028 -0.947891 58.183 0 27.828 1 1.000000 49.243
9151 786.288 45.991 251.028 -0.947891 58.183 0 27.828 1 1.000000 49.243
9152 786.312 45.998 251.016 -0.947685 58.186 0 27.857 1 1.000000 49.250
9153 786.337 46.005 251.004 -0.947536 58.189 0 27.885 1 1.000000 49.257
9154 786.337 46.005 251.004 -0.947536 58.189 0 27.885 1 1.000000 49.257
9155 786.362 46.012 250.992 -0.947388 58.192 0 27.913 1 1.000000 49.265
9156 786.362 46.012 250.992 -0.947388 58.192 0 27.913 1 1.000000 49.265
9157 786.362 46.012 250.992 -0.947388 58.192 0 27.913 1 1.000000 49.265
9158 786.386 46.019 250.980 -0.947247 58.195 0 27.942 1 1.000000 49.272
9159 786.411 46.026 250.968 -0.947102 58.198 0 27.970 1 1.000000 49.279
9160 786.436 46.034 250.956 -0.946957 58.201 0 27.998 1 1.000000 49.287
9161 786.436 46.034 250.956 -0.946957 58.201 0 27.998 1 1.000000 49.287
9162 786.460 46.041 250.944 -0.946812 58.204 0 28.027 1 1.000000 49.294
9163 786.460 46.041 250.944 -0.946812 58.204 0 28.027 1 1.000000 49.294
9164 786.485 46.048 250.932 -0.946667 58.207 0 28.055 1 1.000000 49.301
9165 786.510 46.055 250.920 -0.946526 58.210 0 28.083 1 1.000000 49.309
9166 786.534 46.063 250.909 -0.947624 58.213 0 28.112 1 1.000000 49.316
9167 786.534 46.063 250.909 -0.947624 58.213 0 28.112 1 1.000000 49.316
9168 786.558 46.072 250.897 -0.948990 58.216 0 28.139 1 1.000000 49.323
9169 786.558 46.072 250.897 -0.948990 58.216 0 28.139 1 1.000000 49.323
9170 786.581 46.080 250.885 -0.950359 58.219 0 28.167 1 1.000000 49.330
9171 786.605 46.089 250.874 -0.951725 58.222 0 28.195 1 1.000000 49.337
9172 786.629 46.097 250.862 -0.953094 58.225 0 28.222 1 1.000000 49.344
9173 786.652 46.106 250.851 -0.954464 58.228 0 28.250 1 1.000000 49.352
9174 786.652 46.106 250.851 -0.954464 58.228 0 28.250 1 1.000000 49.352
9175 786.676 46.115 250.839 -0.955830 58.231 0 28.278 1 1.000000 49.359
9176 786.700 46.123 250.827 -0.957199 58.234 0 28.305 1 1.000000 49.366
9177 786.700 46.123 250.827 -0.957199 58.234 0 28.305 1 1.000000 49.366
9178 786.723 46.132 250.816 -0.958565 58.237 0 28.333 1 1.000000 49.373
9179 786.723 46.132 250.816 -0.958565 58.237 0 28.333 1 1.000000 49.373
9180 786.748 46.138 250.803 -0.957588 58.240 0 28.361 1 1.000000 49.380
9181 786.773 46.145 250.791 -0.956875 58.243 0 28.390 1 1.000000 49.388
9182 786.773 46.145 250.791 -0.956875 58.243 0 28.390 1 1.000000 49.388
9183 786.773 46.145 250.791 -0.956875 58.243 0 28.390 1 1.000000 49.388
9184 786.798 46.151 250.779 -0.956390 58.246 0 28.418 1 1.000000 49.395
9185 786.798 46.151 250.779 -0.956390 58.246 0 28.418 1 1.000000 49.395
9186 786.822 46.158 250.766 -0.955902 58.249 0 28.447 1 1.000000 49.402
9187 786.822 46.158 250.766 -0.955902 58.249 0 28.447 1 1.000000 49.402
9188 786.847 46.165 250.754 -0.955414 58.253 0 28.475 1 1.000000 49.410
9189 786.872 46.172 250.742 -0.954929 58.256 0 28.503 1 1.000000 49.417
9190 786.872 46.172 250.742 -0.954929 58.256 0 28.503 1 1.000000 49.417
9191 786.897 46.179 250.730 -0.954437 58.259 0 28.532 1 1.000000 49.424
9192 786.921 46.186 250.717 -0.953949 58.262 0 28.560 1 1.000000 49.432
9193 786.921 46.186 250.717 -0.953949 58.262 0 28.560 1 1.000000 49.432
9194 786.946 46.193 250.705 -0.953461 58.265 0 28.589 1 1.000000 49.439
9195 786.946 46.193 250.705 -0.953461 58.265 0 28.589 1 1.000000 49.439
9196 786.971 46.199 250.693 -0.952976 58.268 0 28.617 1 1.000000 49.446
9197 786.995 46.206 250.680 -0.952488 58.272 0 28.646 1 1.000000 49.454
9198 787.020 46.213 250.668 -0.952000 58.275 0 28.674 1 1.000000 49.461
9199 787.045 46.220 250.656 -0.951511 58.278 0 28.702 1 1.000000 49.468
9200 787.045 46.220 250.656 -0.951511 58.278 0 28.702 1 1.000000 49.468
9201 787.070 46.227 250.643 -0.951023 58.281 0 28.731 1 1.000000 49.476
9202 787.094 46.234 250.631 -0.950535 58.284 0 28.759 1 1.000000 49.483
9203 787.094 46.234 250.631 -0.950535 58.284 0 28.759 1 1.000000 49.483
9204 787.119 46.241 250.619 -0.950047 58.287 0 28.788 1 1.000000 49.490
9205 787.119 46.241 250.619 -0.950047 58.287 0 28.788 1 1.000000 49.490
9206 787.144 46.247 250.607 -0.949562 58.291 0 28.816 1 1.000000 49.498
9207 787.169 46.254 250.594 -0.949074 58.294 0 28.845 1 1.000000 49.505
9208 787.169 46.254 250.594 -0.949074 58.294 0 28.845 1 1.000000 49.505
9209 787.193 46.261 250.582 -0.948586 58.297 0 28.873 1 1.000000 49.512
9210 787.193 46.261 250.582 -0.948586 58.297 0 28.873 1 1.000000 49.512
9211 787.218 46.268 250.570 -0.948101 58.300 0 28.901 1 1.000000 49.520
9212 787.218 46.268 250.570 -0.948101 58.300 0 28.901 1 1.000000 49.520
9213 787.218 46.268 250.570 -0.948101 58.300 0 28.901 1 1.000000 49.520
9214 787.243 46.275 250.557 -0.947613 58.303 0 28.930 1 1.000000 49.527
9215 787.243 46.275 250.557 -0.947613 58.303 0 28.930 1 1.000000 49.527
9216 787.267 46.282 250.545 -0.947536 58.306 0 28.958 1 1.000000 49.535
9217 787.292 46.291 250.535 -0.949043 58.309 0 28.986 1 1.000000 49.542
9218 787.292 46.291 250.535 -0.949043 58.309 0 28.986 1 1.000000 49.542
9219 787.316 46.299 250.525 -0.950539 58.311 0 29.013 1 1.000000 49.549
